ID	text	acronyms	long-forms	acronyms-text	long-forms-text
1694	En sådan overførsel og fjernelse af beføjelser er desto mere skadelig, når den foregår inden for en ramme med uklare grænser.  I dette tilfælde er hensigten den, at Det Europæiske Luftfartsagentur (EASA) også skal blive ansvarlig for certificering af luftfartøjer og piloter, en beføjelse, der i øjeblikket hører under den enkelte medlemsstat. 	[[198, 202]]	[[169, 196]]	['EASA']	['Europæiske Luftfartsagentur']
1695	Det er uundgåeligt, efterhånden som Unionen har gjort fremskridt i retning af flere og mere formelle handelsaftaler og aftaler om politisk samarbejde, at vi har søgt at forbedre graden af grundlæggende menneskerettighedsbetingelser for vores globale partnere - selv om det i bedste tilfælde er ad hoc og inkonsekvent - ved hjælp af et særligt instrument, det europæiske instrument for demokrati og menneskerettigheder, og støttet af menneskerettighedsdialoger og -samråd, når det er nødvendigt.  Den europæiske naboskabspolitik (ENP), som jeg er medordfører for her i Parlamentet, sigter mod at etablere en ring af venner og naboer, der er forpligtede på et fælles område med fred, stabilitet, sikkerhed, fuld respekt for menneskerettigheder og demokrati, pressefrihed, uafhængige domstole, lov og orden samt velstand. 	[[529, 532]]	[[500, 527]]	['ENP']	['europæiske naboskabspolitik']
1696	Kan Rådet give et aktualiseret svar på Parlamentets betænkning (P6_TA(2008)0237) om opfølgningen på Paris-erklæringen fra 2005 om bistandseffektivisering?  Hvordan foreslår Rådet, nu hvor vi er midtvejs, at regeringerne skal stilles til ansvar for opfyldelsen af de millenniumudviklingsmål, de har sat sig, når henses til, at der er sket et fald i EU's bistandshjælp, fra 0,41% af bruttonationalindkomsten (BNI) i 2006 til 0,38% i 2007, hvilket er et fald på omkring 1,5 milliarder euro? 	[[407, 410], [67, 69], [348, 350]]	[[381, 405]]	['BNI', 'TA', 'EU']	['bruttonationalindkomsten']
1697	For det andet understreger man i betænkningen behovet for at revidere vores indfaldsvinkel til den europæiske naboskabspolitik, som tredjelandene ikke længere skal opfatte som en erstatning for medlemskab eller som et skridt på vejen mod tiltrædelse.  Indførelsen af frihandelszoner efter modellen med det udvidede Europæiske Økonomiske Samarbejdsområde (EØS+) udgør et første skridt i retning af at udvikle stadig tættere forbindelser med disse lande. 	[[355, 358]]	[[315, 353]]	['EØS']	['Europæiske Økonomiske Samarbejdsområde']
1698	"Imidlertid med hensyn til denne balance i landbruget er der også, og det må vi ikke glemme, den nye politik til udvikling af landdistrikterne, der er medfinansieret af EUGFL ""Garantifonden"", hvis rolle det er at fremme den europæiske landbrugsreform og støtte den multifunktionelle dimension i landbruget. Jeg vil blot på dette stadium sige, at jeg ønsker, at den medtages i programmeringen for landdistrikterne inden for mål 2, ligesom EUGFL's ""retningslinjer"" er det for regionerne inden for mål 1.Under alle omstændigheder har jeg indset, hvor opmærksomt Udvalget om Landbrug og Udvikling af Landdistrikter er i denne forbindelse."	[[168, 173], [437, 442]]	[]	['EUGFL', 'EUGFL']	[]
1699	Nu, hvor den irske folkeafstemning er blevet afholdt, drister Europa-Parlamentet sig igen til at vise, hvad det står for, og det sker med stor handlekraft og entusiasme.  I denne betænkning tegnes et utopisk generelt billede af en udenrigstjeneste, der skal gennemføre den fælles udenrigs- og sikkerhedspolitik (FUSP), der endnu ikke fungerer. 	[[312, 316]]	[[273, 310]]	['FUSP']	['fælles udenrigs- og sikkerhedspolitik']
1700	"Fru formand, hr. formand for Rådet, hr. kommissær, enhver har i forbindelse med krisen i Asien i 1997 - ligesom det var tilfældet efter den krise, der ramte Mexico i 1995 og EMS'en i 1993 - kunnet vurdere de skader, som finansspekulation kan anrette på hele landes økonomi, især når der er tale om valutaspekulation. Hver dag handles der for 1.500-2.000 milliarder euro på finansmarkederne, hvilket på tre eller fire dage svarer til den samlede årlige produktion på verdensplan, verdens BNP, der er på omkring 6.000 milliarder euro. 
"	[[487, 490], [174, 177]]	[]	['BNP', 'EMS']	[]
1701	"Efter at være blevet bekendt med Kommissionens meddelelse vedrørende Interreg III-initiativet, og idet jeg gør opmærksom på, at jeg i Udvalget om Regionalpolitik, Transport og Turisme har deltaget i afstemningen om Decourrière-betænkningen, er jeg ikke blot opsat på eksplicit at forny vores principaftale i overensstemmelse med det foreliggende initiativ og, særligt inden for rammerne af Interreg III B, i overensstemmelse med Kommissionens anerkendelse af aktiviteter, der fremmer revitaliseringen af nedslidte landområder som følge af landbrugspriserne, en sektor, som utallige foreninger, især jagtforeninger, allerede har investeret meget i i mit hjemland. Jeg er også meget opsat på at støtte Udvalget om Regionalpolitik, Transport og Turisme i deres udtalelser, og i særlig høj grad når det drejer sig om at beklage den manglende integration af regionerne i den yderste periferi under programmets del A eller om f.eks. at gøre opmærksom på unøjagtigheden i iværksættelsesprocedurernes udvælgelseskriterier i del III C, og endelig når det drejer sig om at anmode om, at medlemmerne bliver tilknyttet Observationsorganet for Grænseoverskridende, Transregionalt og Interregionalt Samarbejde. 
"	[]	[]	[]	[]
1702	"Forslag til fælles beslutning om menneskerettigheder(Forslaget til beslutning vedtoges)Betænkning (A5-0032/2000) af Corrie for Udvalget om Udvikling og Samarbejde om resultaterne af Den Paritetiske Forsamling AVS-EU's virksomhed i 1999(Forslaget til beslutning vedtoges)
"	[[209, 215]]	[]	['AVS-EU']	[]
1703	"Beslutninger om transportinfrastrukturprojekter bør baseres på korrekte vurderinger af udgifter og fordele, stabilitet og europæisk grænseoverskridende merværdi.  I betænkningen fastsættes retningslinjer for ""udvikling af det transeuropæiske transportnet"" (TEN-T). "	[[257, 262]]	[[226, 254]]	['TEN-T']	['transeuropæiske transportnet']
1704	"Vi forventede, at borgerne forstod ændringen fra EØF til EF til EU. Nu har de forstået EU. 
"	[[49, 52], [57, 59], [64, 66], [87, 89]]	[]	['EØF', 'EF', 'EU', 'EU']	[]
1705	Denne betænkning forsøger at positionere EU som en stærkere global aktør.  I den forbindelse anføres der ingen klare målsætninger og ingen klar retning for den fælles udenrigs- og sikkerhedspolitik (FUSP). 	[[199, 203], [41, 43]]	[[160, 197]]	['FUSP', 'EU']	['fælles udenrigs- og sikkerhedspolitik']
1706	Spørgsmål nr. 44 af Heidi Hautala (H-0861/97): Om: Projektet om færdiggørelse af atomreaktorerne Khmelnitski 2 og Rovno 4 (K2 og R4) i Ukraine I sit svar på mit spørgsmål den 28. oktober i Europa-Parlamentets Udvalg om Økonomi, Valutaspørgsmål og Industripolitik nævnte formanden for Den Europæiske Investeringsbank (EIB), at Banken anvender princippet om omkostningsminimerende planlægning i sine økonomiske råd til Euratom om nukleare lån, men at dens råd om, at Mochovce ikke tilhørte denne kategori, blev overhørt. 	[[317, 320], [10, 13], [123, 125], [129, 131]]	[[288, 315], [97, 110], [114, 121]]	['EIB', 'nr.', 'K2', 'R4']	['Europæiske Investeringsbank', 'Khmelnitski 2', 'Rovno 4']
1707	"Men de test, man har til rådighed i dag, er jo absolut egnede til om ikke for hvert enkelt dyr at garantere forbrugersundhedspolitisk sikkerhed, så dog til, når det drøftes, om en region kan overføres fra en negativ status til en gunstigere position inden for bekæmpelse af epidemier, ved hjælp af sådanne test at vise en fornuftig vej også i den politiske og økonomiske debat gennem epidemiologisk kontrol af situationen i en region ved hjælp af stikprøver på slagterierne, en debat, hvor vi tager os af den forebyggende forbrugerbeskyttelse og ret beset ved at anvende sådanne test på et ordentligt grundlag også kan mægle bedre i tilfælde af strid, end det har været tilfældet tidligere. Jeg anmoder Dem om, hr. kommissær, at tage disse foreløbige overvejelser med via betænkningen om scrapie til den generelle betænkning om bekæmpelse af TSE og indstille Dem på, at vi vil kræve disse punkter af Dem. 
"	[[711, 714], [842, 845]]	[]	['hr.', 'TSE']	[]
1708	Jeg støtter denne betænkning fuldt og helt, fordi den tydeligt afslører, hvordan alle niveauer i forvaltningen i Spanien fra centralregeringen til de selvstyrende regionale regeringer og de lokale myndigheder har deltaget i udviklingen af en økonomisk model, der er baseret på byggespekulation, hvilket har været ødelæggende for miljøet, økonomien og den sociale udvikling i Spanien.  I denne betænkning, som har været udsat for pres fra Folkepartiet (PP) og Det socialistiske Arbejderparti (PSOE), bliver det stillet til skue, at både den politiske og den retslige stillingstagen til dette emne har været præget af eftergivenhed, hvilket har ført til, at myndighederne var hævet over loven. 	[[452, 454], [492, 496]]	[[438, 450], [463, 490]]	['PP', 'PSOE']	['Folkepartiet', 'socialistiske Arbejderparti']
1709	"Betænkningen understreger den sociale dimension i det europæiske samarbejde, hvilket skal hilses velkomment. Det er imidlertid vigtigt at gøre det klart, hvilken rolle EU skal spille og ikke spille i forbindelse med den sociale beskyttelse. 
"	[[168, 170]]	[]	['EU']	[]
1710	"Kære kolleger, jeg mangler nu blot at bede Dem om at møde op ved demonstrationen lørdag. Vi bør være mange på gaderne i EU imod disse sammenslutninger med ekstremister, der skaber skamfølelse i EU, og som vildleder vores unge. 
"	[[120, 122], [194, 196]]	[]	['EU', 'EU']	[]
1711	EU skal fortsat være en samarbejdsorganisation mellem nationale medlemsstater, hvilket betyder, at de nationale myndigheder også skal have indflydelse på finansieringen.  Et integralt system for nationale bidrag baseret på hver enkel medlemsstats rigdom (BNP), som hr. Fabre-Aubrespy slår til lyd for i sin mindretalsholdning, giver den bedste garanti for et ligevægtigt og gennemskueligt finansieringssystem. Forholdet mellem indtægter og udgifter er også godt for sådan et system.	[[255, 258], [0, 2], [265, 268]]	[]	['BNP', 'EU', 'hr.']	[]
1712	Vi ønsker ligeledes, at de foreløbige instanser, som blev etableret i Bruxelles den 1. marts i år, skal spille deres rolle med henblik på overgangen til den endelige fase.  Det er især nødvendigt, at Den Politiske og Sikkerhedspolitiske Komité, som skal erstatte Den Politiske Komité, efterhånden bliver drivkraft for den fælles udenrigs- og sikkerhedspolitik (FUSP), til støtte for og med støtte af Javier Solana. 	[[361, 365]]	[[322, 359]]	['FUSP']	['fælles udenrigs- og sikkerhedspolitik']
1713	På konkurrenceområdet påbegyndte Kommissionen i 2009 efter genopretningen af den finansielle sektor den vigtige opgave med at føre tilsyn med bankernes tilbagebetaling af den statsstøtte, som blev udbetalt for at genoprette økonomien.  De små og mellemstore virksomheder (SMV) skal først og fremmest have støtte. 	[[272, 275]]	[[239, 270]]	['SMV']	['små og mellemstore virksomheder']
1714	Hr. kommissær, De sagde, at der er planlagt en første kriseøvelse forbundet med vulkanaske den 13. og 14. april, som bliver koordineret af Eurocontrol, Organisationen for International Civil Luftfart (ICAO) og den internationale luftfartsorganisation (IATA), men det er af afgørende betydning, at Det Europæiske Luftfartssikkerhedsagentur (EASA) udviser sandt lederskab og koordinerer sikkerhedsforanstaltningerne på europæisk plan.  Det er sikkert, at oplysningerne i VAC'erne (Visual Approach Charts) fra London og Toulouse skal videreudvikles ved hjælp af moderne teknologier. 	[[0, 3], [201, 205], [252, 256], [340, 344], [469, 472]]	[[152, 199], [214, 250], [301, 338], [479, 500]]	['Hr.', 'ICAO', 'IATA', 'EASA', 'VAC']	['Organisationen for International Civil Luftfart', 'internationale luftfartsorganisation', 'Europæiske Luftfartssikkerhedsagentur', 'Visual Approach Chart']
1715	Kommissionens holdning vil blive offentliggjort efter afstemningen om alle de ændringsforslag, der vedtages.  Kommissionen kan ikke acceptere nogen af de fire ændringsforslag, der er stillet til forslaget til Europa-Parlamentets og Rådet direktiv om ændring af Rådets direktiv 67/548/EØF med henblik på tilpasning til Europa-Parlamentet og Rådets forordning (EF) om registrering, vurdering og godkendelse af samt begrænsninger for kemikalier. 	[[359, 361], [284, 287]]	[]	['EF', 'EØF']	[]
1716	En EU-konkurrencepolitik baseret på principperne om åbne markeder og ensartede spilleregler inden for alle sektorer er en hjørnesten i et vellykket indre marked og en forudsætning for skabelsen af vedvarende og videnbaserede job.  Jeg vil gerne understrege behovet for at udforme klare konkurrenceregler, der er nyttige for små og mellemstore virksomheder (SMV), fordi en vellykket gennemførelse af konkurrencepolitikken og det indre markeds uhindrede funktion er vigtige forudsætninger for en bæredygtig økonomisk vækst i EU. 	[[357, 360], [3, 5], [523, 525]]	[[324, 355]]	['SMV', 'EU', 'EU']	['små og mellemstore virksomheder']
1717	Kreativitet bliver til innovation, hvis det omsættes til virkelighed.  Lad os håbe, at Det Europæiske Institut for Innovation og Teknologi (EIT) bliver en sådan innovativ opfindelse af Parlamentet. 	[[140, 143]]	[[91, 138]]	['EIT']	['Europæiske Institut for Innovation og Teknologi']
1718	343 mio. EUR.  Hvor mange penge mon vi har i Den Europæiske Flygtningefond (ERF)? 100 mio. EUR.	[[76, 79], [9, 12], [4, 8], [91, 94], [86, 90]]	[[49, 74]]	['ERF', 'EUR', 'mio.', 'EUR', 'mio.']	['Europæiske Flygtningefond']
1719	DE) Jeg stemmer for et fællesforetagende for det europæiske lufttrafikstyringssystem.  Især i min funktion som ordfører for kompetenceudvidelserne for Det Europæiske Luftfartssikkerhedsagentur (EASA) støtter jeg fuldt ud EU's erklærede mål om at sikre en effektiv flysikringsinfrastruktur, som giver mulighed for en sikker, energieffektiv og miljøvenlig udvikling af lufttrafikken og i denne forbindelse udnytter de teknologiske fremskridt i programmer som Galileo. 	[[194, 198], [0, 2], [221, 223]]	[[155, 192]]	['EASA', 'DE', 'EU']	['Europæiske Luftfartssikkerhedsagentur']
1720	"Sammen med Romano Prodi vil jeg gerne udtrykke min taknemmelighed over for Parlamentet og over for det meget store antal mennesker, der har brugt tid og kræfter på at give os konstruktive svar. I hvidbogen fremstilles reformen i sin rette politiske sammenhæng. 
"	[]	[]	[]	[]
1721	"Betænkningen omhandler målsætningerne i ERA-grønbogen ""Opbygning af forskningsinfrastruktur i verdensklasse"" fra 2007.  På mandat fra Rådet begyndte det europæiske strategiforum for forskningsinfrastrukturer (ESFRI) at udvikle en koordineret tilgang til aktiviteter på området for forskningsinfrastrukturer i april 2002. "	[[209, 214], [40, 43]]	[[153, 207]]	['ESFRI', 'ERA']	['europæiske strategiforum for forskningsinfrastrukturer']
1722	Jeg støtter anmodningen om, at der skal gennemføres yderligere forskning i dyrevelfærd og landbrugspraksis som f.eks. forbedret besætningsstyring, tidlig sygdomsforebyggelse og avl af robuste racer.  Man skal imidlertid sikre, at den økonomiske og administrative byrde på landmændene ikke forøges på grund af øget tilsyn med og overvågning af antimikrobiel resistens (AMR) hos fødevareproducerende dyr og kæledyr. 	[[368, 371], [111, 117]]	[[343, 366]]	['AMR', 'f.eks.']	['antimikrobiel resistens']
1723	Jeg mener, at der skulle have været mere tid til fremlæggelsen af handlingsplanen i Parlamentet, så medlemmerne kunne have drøftet og - vigtigere - fremsat ændringsforslag til forslagene.  Jeg vil nævne nogle eksempler: bekæmpelse af radikalisering, overvågning af terrorfinansiering og muligheden for at oprette et europæisk program til sporing af finansiering af terrorisme (TFTP), koordinering af EU's Situationscenter (SitCen), Europol og Eurojust i kampen mod terror og organiseret kriminalitet, bekæmpelse af brugen af internettet til terrorformål, ændring af Frontex-forordningen og muligheden for at oprette et europæisk system af grænsevagter. 	[[423, 429], [377, 381], [400, 402], [432, 439], [443, 451]]	[[405, 421]]	['SitCen', 'TFTP', 'EU', 'Europol', 'Eurojust']	['Situationscenter']
1724	 (FR) Fru formand! Først vil jeg gerne takke fru Berès, formanden for Udvalget om Beskæftigelse og Sociale Anliggender, for at have givet os muligheden for at gennemføre denne forhandling forud for konferencen i Den Internationale Arbejdsorganisation (ILO), og kommissær Andor for at have accepteret at gennemføre denne forhandling mellem Parlamentet og Kommissionen. 	[[252, 255], [2, 4]]	[[216, 250]]	['ILO', 'FR']	['Internationale Arbejdsorganisation']
1725	Konventionen fra Den Internationale Arbejdsorganisation (ILO) suppleret med en henstilling om hushjælp kan være endnu et skridt i den rigtige retning.  I Europa-Parlamentets beslutning behandler man forslaget til Den Internationale Arbejdsorganisations (ILO) konvention suppleret med en henstilling om hushjælp. 	[[254, 257], [57, 60]]	[[217, 252], [17, 55]]	['ILO', 'ILO']	['Internationale Arbejdsorganisations', 'Den Internationale Arbejdsorganisation']
1726	Jeg mener, at det er berettiget at anvende Den Europæiske Fond for Tilpasning til Globaliseringen i dette tilfælde.  I lyset af de sociale følger af den globale økonomiske krise, der har haft en særlig indvirkning på beskæftigelsen, er det af afgørende betydning at anvende Den Europæiske Fond for Tilpasning til Globaliseringen (EGF) korrekt, hvis vi skal forbedre en lang række europæiske borgeres og familiers situation og bidrage til deres sociale reintegration og faglige udvikling og samtidig tilføre nye midler for at imødegå virksomhedernes behov og sætte skub i økonomien. 	[[330, 333]]	[[278, 328]]	['EGF']	['Europæiske Fond for Tilpasning til Globaliseringen']
1727	Jeg stemte for betænkningen.  Jeg stemte for fru Carlottis betænkning om gennemførelse af programmeringen af den 10. europæiske udviklingsfond (EUF). 	[[144, 147]]	[[117, 142]]	['EUF']	['europæiske udviklingsfond']
1728	"Som De vil forstå, hr. Corbett, tager jeg gerne udfordringen op. I næste uge skal jeg deltage i debatten i Forbundsdagen i Berlin. 
"	[[19, 22]]	[]	['hr.']	[]
1729	"Uafhængig af sådanne retlige overvejelser ville det i sagens natur også være en utilgivelig fejl at afskaffe finanskontrollen i den klassiske betydning i netop det øjeblik, hvor de ansvarlige herfor i Kommission endelig ikke står mutters alene længere, men derimod kan blive et led i en kæde af fungerende kontrol- og undersøgelsesmekanismer. Som vi ser det, er der tre mekanismer, som fremover griber ind i hinanden, nemlig finansinspektørens uafhængige forudgående påtegning, den ledsagende og efterfølgende kontrol fra den interne revisionstjenestes side, der skal etableres, også kaldet audittjenesten, og endelig via den målrettede opsporing af uregelmæssigheder gennem det nye Europæiske Kontor for Bekæmpelse af Svig, OLAF. 
"	[[725, 729]]	[[683, 723]]	['OLAF']	['Europæiske Kontor for Bekæmpelse af Svig']
1730	Vi er derfor nødt til at afsætte langt flere midler til forskning og innovation for at fremme videnskabelig topkvalitet i hele Europa.  Det er også vigtigt at styrke det europæiske system for finansiering af videnskab, således at vi kan nå målet om at investere 3 % af bruttonationalproduktet (BNP). 	[[294, 297]]	[[269, 292]]	['BNP']	['bruttonationalproduktet']
1731	Afstemningen finder sted i morgen kl. 11.00.  - Næste punkt på dagsordenen er betænkning (A5-0279/2003) af Karamanou for Udvalget om Kvinders Rettigheder og Lige Muligheder om kvinder i det nye informationssamfund (2003/2047(INI)). 	[[225, 228], [34, 37]]	[]	['INI', 'kl.']	[]
1732	Men jeg vil gerne påpege, at vi allerede i forbindelse med Palacio-betænkningen drøftede, at ét sprog er mere omkostningseffektivt end tre.  Men som allerede tilkendegivet handler det her om den europæiske patentkonvention (EPK). 	[[224, 227]]	[[195, 222]]	['EPK']	['europæiske patentkonvention']
1733	"Jeg er meget glad for at høre, at Rådet og Kommissionen støtter FN's bestræbelser på at fremme nærforhandlinger pr. mellemmand mellem de to samfund for at fremme forsoning og genopbygningen af tilliden mellem de to samfund på Cypern. Jeg glæder mig meget over Kommissionens støtte til opretholdelsen af de to samfund og føderationen af de to zoner, som FN længe har anbefalet, og som både det græsk-cypriotiske og det tyrkisk-cypriotiske samfund bør kæmpe hårdt for. 
"	[[64, 66], [353, 355]]	[]	['FN', 'FN']	[]
1734	"Det er vigtigt at identificere kvalifikationer og potentiale for vores regioner i den højteknologiske sektor. Det er særlig vigtigt i lyset af rapporterne i medierne om, at Europa er ved at tabe terræn til USA inden for fremtidens højteknologiske industrier. 
"	[[206, 209]]	[]	['USA']	[]
1735	De 2 405 671 EUR fra Den Europæiske Fond for Tilpasning til Globaliseringen vil blive anvendt til finansiering af en samordnet pakke af individualiserede tilbud, der vil blive suppleret af nationale foranstaltninger og foranstaltninger på virksomhedsniveau.  Jeg støttede anvendelsen af et støttebeløb på 2 752 935 EUR fra Den Europæiske Fond for Tilpasning til Globaliseringen (EGF) til fordel for Catalonien i form af supplerende støtte til de 1 429 arbejdstagere, der er blevet afskediget fra 23 virksomheder inden for fremstilling af motorkøretøjer, påhængsvogne og sættevogne som følge af strukturelle ændringer i verdens handelsmønstre. 	[[315, 318], [13, 16], [379, 382]]	[[327, 377]]	['EUR', 'EUR', 'EGF']	['Europæiske Fond for Tilpasning til Globaliseringen']
1736	"Vilde laks, ørreder og ål er bærere af sygdommen, der synes at være endemisk selv i det større havmiljø. Men trods De Grønnes rædselsberetninger må det understreges, at ISA under ingen omstændigheder kan overføres til mennesker, og jeg vil gentage hr. Hudghtons bemærkning om, at viruset ikke kan overleve, hvis temperaturen er over 25 grader Celsius - hvilket er tilfældet for menneskets kropstemperatur - da det er et virus, som kun rammer koldtvandsarter. 
"	[[169, 172], [248, 251]]	[]	['ISA', 'hr.']	[]
1737	Denne nye arbejdsgruppes mandat og arbejdsmetoder og de praktiske arrangementer er fastlagt i et dokument vedtaget af Rådet.  Alle på listen, der er omfattet af forordning (EF) nr. 2580/2001, behandles på samme måde, hvilket fremgår af ovennævnte svar. 	[[173, 175], [177, 180]]	[]	['EF', 'nr.']	[]
1738	"Hr. formand, ærede ordførere, kære tilhørere, jeg takker ordførerne, som på kort tid har fået frembragt sagkyndige betænkninger. I min gruppe har man imidlertid kritiseret timingen af udvalgets forberedende arbejde. 
"	[[0, 3]]	[]	['Hr.']	[]
1739	Vi tror på, at det strategiske partnerskab mellem EU og Mexico er den bedste måde for EU at støtte Mexico inden for offentlig sikkerhed og retsstatsprincippet.  I det strategiske partnerskabs overordnede dokument, der i øjeblikket er under forhandling, kalkuleres der med, at der skal etableres en formel politisk dialog mellem EU og Mexico vedrørende sikkerhedsspørgsmål, samt at samarbejdet mellem de relevante EU-agenturer såsom Cepol, Europol, Eurojust og Det Europæiske Overvågningscenter for Narkotika og Narkotikamisbrug (EONN) skal øges. 	[[529, 533], [50, 52], [86, 88], [328, 330], [413, 415], [432, 437], [439, 446], [448, 456]]	[[464, 527]]	['EONN', 'EU', 'EU', 'EU', 'EU', 'Cepol', 'Europol', 'Eurojust']	['Europæiske Overvågningscenter for Narkotika og Narkotikamisbrug']
1740	Disse standarder, som er mere effektive og gennemført på en bedre måde, burde bidrage til udviklingen af mere bæredygtige politikker, hvor der virkelig tages sociale og miljømæssige hensyn - og ikke blot er fokus på virksomhedernes overskud for enhver pris.  Der er på internationalt plan fuld anerkendelse af principperne bag virksomhedernes sociale ansvar (VSA), hvor man fokuserer på forventningen om, at virksomheder udviser ansvarlig adfærd, hvilket forudsætter respekt for gældende lovgivning, navnlig hvad angår beskatning, beskæftigelse, arbejdsmarkedsrelationer, menneskerettigheder, miljøet, forbrugerrettigheder og også deres inddragelse i bekæmpelse af korruption. 	[[359, 362]]	[[327, 357]]	['VSA']	['virksomhedernes sociale ansvar']
1741	"Selvom forhandlingerne ikke er afsluttet i september i år, er der ingen forligsmæssige hindringer for, at en palæstinensisk stat kan blive udråbt efter denne dato. I den forbindelse er det da vigtigt for os, som støtter denne tanke, at det bliver, som kommissær Patten sagde, nemlig en stat med indblik og en demokratisk stat. 
"	[]	[]	[]	[]
1742	"EU har det klare standpunkt, at selvom dialogen er et meget værdifuldt redskab til at udveksle synspunkter og til at lære den anden parts synspunkter bedre at kende, bør den også skabe konkrete resultater ude i marken, og at en resolution i Menneskerettighedskommissionen, når disse resultater ikke foreligger, kan være nødvendig, eventuelt sideløbende med at dialogen foregår. EU giver også over for Kina regelmæssigt udtryk for, at Menneskerettighedskommissionen er det rette sted at behandle menneskerettighedsspørgsmål, og at initiativet, uanset EU's beslutning om at tilslutte sig det eller ikke, i alle tilfælde er rimeligt ud fra dette synspunkt. 
"	[[0, 2], [378, 380], [550, 552]]	[]	['EU', 'EU', 'EU']	[]
1743	Som medlem af Udvalget om Kvinders Rettigheder vil jeg gerne gøre særlig opmærksom på vigtigheden af ligestillingspolitikker som en uadskillelig del af menneskerettighederne, der også er et af EU's grundlæggende principper.  Kvinders rettigheder skal have høj prioritet i forhandlinger med landene i den europæiske naboskabspolitik (ENP). 	[[333, 336], [193, 195]]	[[304, 331]]	['ENP', 'EU']	['europæiske naboskabspolitik']
1744	"Vi ved, hvilken magt de har opnået i løbet af disse 40 år med Fællesskabets opbygning. I dag ville de tabe alt til en fælles udenrigspolitik, og jeg tror, at de arbejder ud fra denne opfattelse. 
"	[]	[]	[]	[]
1745	Der er grundlæggende fem kriterier.  Landene opfylder følgende kriterier: De opfylder kravene til databeskyttelse, de opfylder kravene til Schengeninformationssystemet (SIS), de opfylder kravene til politisamarbejde, de opfylder visumkravene, og de opfylder kravene til kontrol af de eksterne luft-, land- og søgrænser. 	[[169, 172]]	[[139, 167]]	['SIS']	['Schengeninformationssystemet']
1746	"Derudover er det nyoprettede rådgivende udvalg sammensat af repræsentanter for de bidragydende medlemsstater. Vi er langt fra afledningerne ""en EU-strafferet"", ""en offentlig EU-anklager"" og et EU-politi med OLAF. 
"	[[144, 146], [174, 176], [193, 195], [207, 211]]	[]	['EU', 'EU', 'EU', 'OLAF']	[]
1747	Jeg mener, at oprettelsen af tre europæiske finansielle tilsynsorganer er spild af penge, og derfor støtter jeg, at man i betænkningen klart går imod udpegelsen af den foreslåede kandidat som formand for Den Europæiske Tilsynsmyndighed for Værdipapirer og Markeder.  Jeg stemte imod, og derfor glæder resultatet af formiddagens afstemning mig meget, idet Parlamentet har givet grønt lyst til udpegelsen af formanden for Den Europæiske Tilsynsmyndighed for Værdipapirer og Markeder (ESMA). 	[[482, 486]]	[[424, 480]]	['ESMA']	['Europæiske Tilsynsmyndighed for Værdipapirer og Markeder']
1748	I øvrigt tror jeg, det vil lykkes, hvis alle regeringer udviser en positiv holdning.  Kan Rådet under henvisning til den aktuelle debat om principperne for driften, finansieringen og tilsynet med et fuldstændig nyt instrument, den europæiske gruppe for grænseoverskridende samarbejde (EGGS), oplyse, hvordan det i første omgang forholder sig til disse spørgsmål, og i hvilken retning drøftelserne om den mulige oprettelse af dette instrument og om udsigterne for dets fremtidige udvikling går? 	[[285, 289]]	[[231, 283]]	['EGGS']	['europæiske gruppe for grænseoverskridende samarbejde']
1749	"Ved at læse det østrigske Frihedspartis program finder man ikke nogen oplysninger, der berettiger beskyldningerne om en krænkelse af de principper om frihed, demokrati og respekt for menneskerettighederne, de grundlæggende frihedsrettigheder og retsstaten, der er stadfæstet i traktatens artikel 6.I stedet vil jeg gerne henlede kollegernes opmærksomhed på, at den fungerende formand, der er så kritisk over for Østrig, for nylig lod Macaos indbyggere komme under Den Kinesiske Folkerepubliks herredømme. 
"	[]	[]	[]	[]
1750	Jeg stemte for, fordi denne betænkning er et - om end tøvende - skridt i retning af at forbedre og supplere bruttonationalproduktet (BNP) som et instrument til at måle og evaluere social og økonomisk formåen og dermed fremskridt i samfundene.  Bruttonationalproduktet (BNP) er den makroøkonomiske standardindikator, der som regel anvendes til at måle økonomien i forskellige stater. 	[[269, 272], [133, 136]]	[[244, 267], [108, 131]]	['BNP', 'BNP']	['Bruttonationalproduktet', 'bruttonationalproduktet']
1751	Græshoppeinvasionerne i slutningen af sommeren 2004 og den sparsomme regn flere steder i Sahelområdet, navnlig i visse dele af Niger, førte til en meget ringe høst.  Kommissionen frigjorde allerede i september 2004 25,5 millioner euro til græshoppebekæmpelsen i de Sahellande, der var hårdest ramt, nemlig Senegal, Tchad, Mauritanien, Mali og Niger, og der blev allokeret midler til FAO (FN's Organisation for Ernæring og Landbrug). 	[[383, 386]]	[[388, 430]]	['FAO']	"[""FN's Organisation for Ernæring og Landbrug""]"
1752	 skriftlig. - ( PT) I lyset af de sociale konsekvenser af den globale økonomiske krise, som har haft særlig stor indvirkning på beskæftigelsen, er korrekt anvendelse af Den Europæiske Fond for Tilpasning til Globaliseringen (EGF) af central betydning med hensyn til at lette situationen for mange europæiske borgere og familier, bidrage til deres sociale reintegration og faglige udvikling og på samme tid udvikle en ny, kvalificeret arbejdsstyrke for at opfylde virksomhedernes behov og give økonomien et løft. 	[[225, 228], [16, 18]]	[[173, 223]]	['EGF', 'PT']	['Europæiske Fond for Tilpasning til Globaliseringen']
