ID	text	acronyms	long-forms	acronyms-text	long-forms-text
1785	 50 missed OG events were labeled as Past (PA) while FU events were commonly mislabeled as both PA	[[43, 45], [11, 13], [53, 55], [96, 98]]	[[37, 41]]	['PA', 'OG', 'FU', 'PA']	['Past']
1786	5 Conclusion We have presented an efficient extension of the posterior regularization (PR) framework to a more general class of penalty functions.	[[87, 89]]	[[61, 85]]	['PR']	['posterior regularization']
1787	2013 Association for Computational Linguistics FCG offers a similar grammar engineering framework that follows the principles of Construction Grammar (CxG) (Goldberg 2003; Hoffmann and Trousdale 2013). CxG	[[151, 154], [47, 50], [202, 205]]	[[129, 149]]	['CxG', 'FCG', 'CxG']	['Construction Grammar']
1788	and Innovation action). This research is part of the Interactive sYstems for Answer Search (IYAS) project, conducted by the Arabic Language Tech-	[[92, 96]]	[[53, 90]]	['IYAS']	['Interactive sYstems for Answer Search']
1789	translation from one source language to multiple target languages, inspired by the recently proposed neural machine translation(NMT) framework proposed by Bahdanau et al (2014).	[[128, 131]]	[[101, 126]]	['NMT']	['neural machine translatio']
1790	 VP  Figure 3: A tree with some of its partial trees (PTs). 	[[54, 57]]	[[39, 52]]	['PTs']	['partial trees']
1791	are assigned the correct head and dependency type ? and unlabeled attachment score (UAS) ? the per-	[[84, 87]]	[[56, 82]]	['UAS']	['unlabeled attachment score']
1792	3 Estimation  We estimate a model?s distributions with  probabilistic decision trees (DTs).4 We build  decision trees using the WinMine toolkit 	[[86, 89]]	[[70, 84]]	['DTs']	['decision trees']
1793	~eather(WEA) ingestion(ING)  use(USE) social(SOC) body(BOD)  phy_creation(PCR) mental_creation(MCR)  verbal_creagion (VCR) 	[[74, 77], [95, 98], [8, 11], [23, 26], [33, 36], [45, 48], [55, 58], [118, 121]]	[[61, 72], [79, 93], [1, 7], [13, 22], [29, 32], [38, 44], [50, 54], [101, 116]]	['PCR', 'MCR', 'WEA', 'ING', 'USE', 'SOC', 'BOD', 'VCR']	['phy_creatio', 'mental_creatio', 'eather', 'ingestion', 'use', 'social', 'body', 'verbal_creagion']
1794	 1 Introduction In this paper, we propose TroFi (Trope Finder), a nearly unsupervised clustering method for sep-	[[42, 47]]	[[49, 61]]	['TroFi']	['Trope Finder']
1795	In Proceedings of the International Conference on Data Engineering (ICDE). 	[[68, 72]]	[[22, 66]]	['ICDE']	['International Conference on Data Engineering']
1796	At  the top level, >,sb,,~ denotes the basic relation for the  overall ranking of information structure (IS) patterns. 	[[105, 107]]	[[82, 103]]	['IS']	['information structure']
1797	"sented in the graphic. The first strategy can be applied when the data set contains a  functionally independent attribute (FIA) that is used as an organizing device or ""an-  chor"" for the entire graphic."	[[123, 126]]	[[87, 121]]	['FIA']	['functionally independent attribute']
1798	5.2 Results We evaluate SO of words on three different sized corpora: Gigaword (GW) 6.2GB, GigaWord + 50% of web data (GW+WB1) 21.2GB and Gi-	[[80, 82], [24, 26], [119, 121], [122, 125]]	[[70, 78]]	['GW', 'SO', 'GW', 'WB1']	['Gigaword']
1799	Table 5: Participants and summary of system descriptions. Abbreviations: BI=Bioinformatician, NLP=Natural Language Processing researcher, McCCJ=McClosky-Charniak-Johnson parser, Charniak=Charniak parser, SD=Stanford Dependency conversion, GE=GE task corpus.	[[94, 97], [73, 75], [138, 143], [178, 186], [204, 206], [239, 241]]	[[98, 125], [76, 92], [144, 169], [187, 195], [242, 244], [207, 226]]	['NLP', 'BI', 'McCCJ', 'Charniak', 'SD', 'GE']	['Natural Language Processing', 'Bioinformatician', 'McClosky-Charniak-Johnson', 'Charniak', 'GE', 'Stanford Dependency']
1800	Implicit Incongruity (IMP) Boolean Incongruity of extracted implicit phrases (Rilof et.al, 2013) Explicit Incongruity (EXP) Integer Number of times a word follows a word of opposite polarity	[[119, 122], [22, 25]]	[[97, 105]]	['EXP', 'IMP']	['Explicit']
1801	on Artificial Intelligence (KI2002), volume 2479 of Lecture Notes in Artificial Intelligence (LNAI), pages 18?32, Aachen, Germany, September. 	[[94, 98], [28, 34]]	[[52, 92]]	['LNAI', 'KI2002']	['Lecture Notes in Artificial Intelligence']
1802	One of  the most commonly used methods is the  Latent Semantic Analysis (LSA). In this 	[[73, 76]]	[[47, 71]]	['LSA']	['Latent Semantic Analysis']
1803	unable to touch the robot?s screen or to verbalize a speech command (e.g. after a stroke) is the brain computer interface (BCI) of the robot (Hintermu?ller et al, 2011).	[[123, 126]]	[[97, 121]]	['BCI']	['brain computer interface']
1804	functions. The latter three correspond to the three Gene Ontology (GO) (Ashburner et al, 2000) toplevel sub-ontologies, and terms of these types were	[[67, 69]]	[[52, 65]]	['GO']	['Gene Ontology']
1805	Noun I Nominalized verb(NIO  Determinative modifier ::= Adjective I Differentiable Adjective(DA) I Verb I Noun I  Location I String l Numeral + Classifier 	[[93, 95], [24, 27]]	[[68, 91]]	['DA', 'NIO']	['Differentiable Adjectiv']
1806	and get close to the top level in several other tracks.  Recently, Maximum Entropy model(ME) and CRFs (Low et al, 2005)(Tseng et al, 2005) (Hai	[[89, 91], [97, 101]]	[[67, 82]]	['ME', 'CRFs']	['Maximum Entropy']
1807	new opportunity: part of Attempto Controlled English (ACE) was mapped to OWL (Kaljurand and Fuchs, 2007), and Processable English (PENG) evolved to Sydney OWL Syntax (SOS) (Cregan et	[[131, 135]]	[[110, 129]]	['PENG']	['Processable English']
1808	 verb. The third is end position (EP), after a predi-  cate.	[[34, 36]]	[[20, 32]]	['EP']	['end position']
1809	n - c-dow British English American English Table 1: Example of tags assigned with coarse-grained Universal Tagset (UT) and fine-grained lexical type tagset (LTT).	[[115, 117], [157, 160]]	[[97, 113], [136, 155]]	['UT', 'LTT']	['Universal Tagset', 'lexical type tagset']
1810	user?s state in the given session. In this research, the support vector machine (SVM) is used as a classifier.	[[81, 84]]	[[57, 79]]	['SVM']	['support vector machine']
1811	on a questionnaire provided to them. And a Mean Opinion Score(MoS) of 62.27% was achieved.	[[62, 65]]	[[43, 61]]	['MoS']	['Mean Opinion Score']
1812	cf. Webber 1987b), representing the narrative's unfold-  ing contents, and the l inear text structure (LTS), whose  components are linked by rhetorical relations such as 	[[103, 106]]	[[79, 101]]	['LTS']	['l inear text structure']
1813	PROP  VP  I PROP = proposition  These-fragments would match a locative object use of a p r epos~ .~ lu r~  arlu L H ~ .	[[12, 16]]	[[19, 30]]	['PROP']	['proposition']
1814	The feature av is derived from unsupervised segmentation as in (Zhao and Kit, 2008a), and the accessor variety (AV) (Feng et al, 2004) is adopted as the unsupervised segmentation crite-	[[112, 114]]	[[94, 110]]	['AV']	['accessor variety']
1815	lowing three metrics are used in this experiment.  (a) EPN in total (EPN-T): The number of the expanded problems which are generated in the	[[69, 74]]	[[55, 67]]	['EPN-T']	['EPN in total']
1816	ENT E1 E2 (b) Feature Paired Tree(FPT) ENT	[[34, 37]]	[[14, 32]]	['FPT']	['Feature Paired Tre']
1817	most u n e x p a n d e d  node o f  TI: for  3 b t h i s  r e s u l t s  i n :   3 e .  (S ( V  m a i l )  (NP ( N P  ( N  B o x e s )  (N*)) P P * )  ( P P * ) ) .  	[[108, 110], [142, 145]]	[[113, 116]]	['NP', 'P P']	['N P']
1818	The methods for scoring the Template Element, Template Relation, Scenario Template, and Named Entity tasks are  very similar. From the standpoint of calculating scores, The template element (TE) task is the basic task of these four. 	[[191, 193]]	[[173, 189]]	['TE']	['template element']
1819	 Experiments are performed on two datasets, the English Penn Treebank (PTB) dataset using the standard train, dev and test splits, and the ARK	[[71, 74]]	[[56, 69]]	['PTB']	['Penn Treebank']
1820	and (?) denote Run1, Run2, and Run3, respectively, our submissions to the shared task; FL=Flagging, FS=Feature stacking, DS=Domain stacking.	[[87, 89], [100, 102], [121, 123]]	[[90, 98], [103, 119], [124, 139]]	['FL', 'FS', 'DS']	['Flagging', 'Feature stacking', 'Domain stacking']
1821	tempered EM (TEM) [8] algorithm, instead of a naive one, to avoid this problem. TEM algorithm is closely related to the deterministic annealing EM (DAEM) algorithm [17], and helps avoid local extrema by introducing inverse temperature ?.	[[148, 152], [13, 16], [80, 83]]	[[120, 146], [0, 11]]	['DAEM', 'TEM', 'TEM']	['deterministic annealing EM', 'tempered EM']
1822	CRF) A wide range of contextual information, such as surrounding words (GREF), dependency or case structure (GTREF), and dependency path (GREF ), has been utilized for similarity calculation, and achieved considerable success.	[[138, 142], [0, 3], [72, 76]]	[[109, 114]]	['GREF', 'CRF', 'GREF']	['GTREF']
1823	ceedin.qs, IEEE-1ECEJ-ASJ htternational Con-  ference on Acoustics, Speech, and Signal Process-  ing (ICASSP), 2bkyo, April 1986. 	[[102, 108], [11, 25]]	[[26, 100]]	['ICASSP', 'IEEE-1ECEJ-ASJ']	['htternational Con-  ference on Acoustics, Speech, and Signal Process-  ing']
1824	al., ( 2013) but replace Markov Logic Networks with Probabilistic Soft Logic (PSL) (Kimmig et al.,	[[78, 81]]	[[52, 76]]	['PSL']	['Probabilistic Soft Logic']
1825	We apply LDA on  the user-word matrix UW:  UW = UM * MW  , where UM is the user-hidden matrix, MW is the 	[[48, 50], [9, 12], [38, 40], [43, 45], [53, 55], [65, 67], [95, 97]]	[[51, 52], [21, 37]]	['UM', 'LDA', 'UW', 'UW', 'MW', 'UM', 'MW']	['*', 'user-word matrix']
1826	The development of efficient estimation procedures for context-dependent acoustic models revolutionised the field of Automatic Speech Recognition (ASR) (Young et al.,	[[147, 150]]	[[117, 145]]	['ASR']	['Automatic Speech Recognition']
1827	 Figure 1: Graphical representation of the phrase pair topic (PPT) model. 	[[62, 65]]	[[43, 60]]	['PPT']	['phrase pair topic']
1828	(O?Shaughnessy, 2000), lip aperture (LA) is the normalized Euclidean distance between the lips, and lip protrusion (LP) is the normalized 2nd principal component of the midpoint between the lips.	[[116, 118], [36, 39]]	[[100, 114], [23, 35]]	['LP', '(LA']	['lip protrusion', 'lip aperture']
1829	For example, PropBank annotates 8,037 ARGM-MNR relations (10.7%) out of 74,980 adjunct-like arguments (ARGMs). There are verbs	[[103, 108], [38, 46]]	[[92, 101]]	['ARGMs', 'ARGM-MNR']	['arguments']
1830	v2i = v3i ? a circular convolution model (CON) v1 ? v2 = v3	[[42, 45]]	[[23, 34]]	['CON']	['convolution']
1831	CoTrain vs. BaseCN2 1.8E-07 0.00257 0.000182 CoTrain vs. BaseCN3 1.27E-06 0.00922 0.000765 CoTrain vs. LEX(CN) 6.09E-29 3.72E-21 1.61E-24 CoTrain vs. LEX(EN) 0.0018 0.0276 0.00329	[[107, 109], [103, 106], [150, 153], [154, 156]]	[[91, 98]]	['CN', 'LEX', 'LEX', 'EN']	['CoTrain']
1832	 Definition 2.5  Given a grammar, G, define MCL(G) (Maximum Change in Length) as:  MCL(G) = max { m \] A (.. q/1. . .	[[44, 47], [83, 86], [92, 95]]	[[52, 76], [25, 32]]	['MCL', 'MCL', 'max']	['Maximum Change in Length', 'grammar']
1833	steels@arti.vub.ac.be Abstract Fluid Construction Grammar (FCG) is a new linguistic formalism designed to ex-	[[59, 62]]	[[31, 57]]	['FCG']	['Fluid Construction Grammar']
1834	matical device for handling coordination in computa-  tional linguistics has been the SYSCONJ facility for  augmented transition networks (ATNs) (Woods 1973;  Bates 1978).	[[139, 143], [86, 93]]	[[108, 137]]	['ATNs', 'SYSCONJ']	['augmented transition networks']
1835	Extended Markup Language (XML) is a pro-  posed standard (XML, 1997) specified by the World  Wide Web Consortium (W3C). In XML, tags and 	[[114, 117]]	[[93, 112]]	['W3C']	['Wide Web Consortium']
1836	de Marneffe, Manning, and Potts The Pragmatic Complexity of Veridicality Assessment under an attitude predicate (say), the events in Examples (6a) and (6b) are assessed as certain (CT+), whereas the words highly confident in Example (6c) trigger PR+, and may in Example (6d) leads to PS+.	[[181, 184], [246, 249], [284, 287]]	[[172, 179]]	['CT+', 'PR+', 'PS+']	['certain']
1837	Adobe website:2.03 Adobe Systems:1.82 Data mining (DM), also known as Knowledge-Discovery in Databases (KDD) or Knowledge-Discovery and Data Mining (KDD), is the process of automatically searching large volumes of data for patterns.	[[51, 53], [104, 107], [149, 152]]	[[38, 49], [70, 101], [112, 140]]	['DM', 'KDD', 'KDD']	['Data mining', 'Knowledge-Discovery in Database', 'Knowledge-Discovery and Data']
1838	Table 9 Number of times a core grammatical function was annotated more than once in the treebank (TRBK) by the model using gold morphology (GOLD-M), and by the model using predicted morphology (PRED-M).	[[140, 146], [98, 102], [194, 200]]	[[123, 138], [88, 96], [172, 192]]	['GOLD-M', 'TRBK', 'PRED-M']	['gold morphology', 'treebank', 'predicted morphology']
1839	ciently or accurately than alternative approaches.  Constraint Programming (CP) is a field of research that develops algorithms and tools for	[[76, 78]]	[[52, 74]]	['CP']	['Constraint Programming']
1840	121 domain adaptation algorithm mentioned in (Daume, 2007) based on Maximum Entropy model (MaxEnt) (Ratnaparkhi, 1996).	[[91, 97]]	[[68, 83]]	['MaxEnt']	['Maximum Entropy']
1841	Disco-En-Gold consists of 349 expressions divided into training (TrainD), validation (ValD), and test data (TestD) manually assigned scores from 0 to 100, indicating the level of compositionality (the	[[108, 113], [86, 90], [65, 71]]	[[97, 106], [74, 84], [42, 63]]	['TestD', 'ValD', 'TrainD']	['test data', 'validation', 'divided into training']
1842	Domains: HT = human transcription factors in blood cells, TCS = two-component systems, BB = bacteria biology, BS = Bacillus subtilis	[[87, 89], [9, 11], [58, 61], [110, 112]]	[[92, 108], [14, 33], [64, 85], [115, 132]]	['BB', 'HT', 'TCS', 'BS']	['bacteria biology', 'human transcription', 'two-component systems', 'Bacillus subtilis']
1843	shown in Figure 2. It is observed that the numbers of instances of Conjunct Verb (ConjV),  Passives (Pass), Auxiliary Construction (AC) 	[[82, 87], [101, 105], [132, 134]]	[[67, 80], [108, 130], [91, 99]]	['ConjV', 'Pass', 'AC']	['Conjunct Verb', 'Auxiliary Construction', 'Passives']
1844	 4.1.7 Doctors? Prescriptions (PRESC) Some of our food-health relations are also men-	[[31, 36]]	[[16, 29]]	['PRESC']	['Prescriptions']
1845	did. We used files 1-270, 400-554, and 600-931 as source domain training data (STrain), files 271300 as source domain testing data (STest) and files	[[79, 85], [132, 137]]	[[50, 72], [104, 130]]	['STrain', 'STest']	['source domain training', 'source domain testing data']
1846	mantic representation is not so clear cut. Generalising only verbs to semantic files (SFv) was the best option in most of the experiments, particularly	[[86, 89]]	[[70, 84]]	['SFv']	['semantic files']
1847	TGTM PR=pr ,  pkr ,  b r   TGTM PL =p l ,  ph l ,  b l   TGTM PW=pw, pkw, bw  Figure 26 	[[62, 64], [0, 4], [5, 7], [27, 31], [32, 34], [57, 61]]	[[65, 67], [8, 10], [36, 39]]	['PW', 'TGTM', 'PR', 'TGTM', 'PL', 'TGTM']	['pw', 'pr', 'p l']
1848	 2011b. Overview of the entity relations (REL) supporting task of BioNLP Shared Task 2011.	[[42, 45]]	[[31, 40]]	['REL']	['relations']
1849	 2.3 Tree Insertion Grammar Tree Insertion Grammars (TIGs) are a longstanding compromise between the intuitive expressivity	[[53, 57]]	[[28, 51]]	['TIGs']	['Tree Insertion Grammars']
1850	translation quality include the ridge regression (RR) and support vector regression (SVR) with RBF (radial basis functions) kernel (Smola and Scho?lkopf, 2004).	[[95, 98], [50, 52], [85, 88]]	[[100, 122], [32, 48], [58, 83]]	['RBF', 'RR', 'SVR']	['radial basis functions', 'ridge regression', 'support vector regression']
1851	77 (a) README.txt file (d) RPM Spec PACKAGE section (metadata) Bean Scripting Framework (BSF) is a set of Java classes which provides an easy to use scripting language support	[[89, 92], [27, 30]]	[[63, 87]]	['BSF', 'RPM']	['Bean Scripting Framework']
1852	a generalization of the Semitic root-and-template modeling. We use Egyptian Arabic (EGY), and German (GER) as our test languages.	[[84, 87], [102, 105]]	[[67, 75], [94, 100]]	['EGY', 'GER']	['Egyptian', 'German']
1853	2013).  Currently the most active framenet research teams are working on Swedish FrameNet (SweFN) (Borin et al.,	[[91, 96]]	[[73, 89]]	['SweFN']	['Swedish FrameNet']
1854	emoeion(ENO) perception(PER)  possession(POSS) stat ive(STA)  ~eather(WEA) ingestion(ING)  use(USE) social(SOC) body(BOD) 	[[85, 88], [8, 11], [24, 27], [41, 45], [56, 59], [70, 73], [85, 88], [95, 98], [107, 110], [117, 120]]	[[75, 84], [0, 7], [13, 23], [30, 40], [47, 56], [63, 69], [91, 94], [100, 106], [112, 116]]	['ING', 'ENO', 'PER', 'POSS', 'STA', 'WEA', 'ING', 'USE', 'SOC', 'BOD']	['ingestion', 'emoeion', 'perception', 'possession', 'stat ive(', 'eather', 'use', 'social', 'body']
1855	notation is illustrated in Figure 3.  3.3 Positional Unknown Model (PosUnk) The main weakness of the PosAll model is that	[[68, 74]]	[[42, 60]]	['PosUnk']	['Positional Unknown']
1856	1982, 1984; Clark 1992; Cremers 1996; Arts 2004). The present article will examine its consequences for the generation of referring expressions (GRE). In doing this, we dis-	[[145, 148]]	[[108, 143]]	['GRE']	['generation of referring expressions']
1857	If we look at the permutations, we have in 2. to-  picalization, with OBJect NP in focus structure (FS) I in I. the grammatical relations of 25 are preserved 	[[100, 102], [77, 79]]	[[83, 98]]	['FS', 'NP']	['focus structure']
1858	 Data set We evaluate segmentation performance on the Penn Arabic Treebank (ATB).5 It consists of about 4,500 sentences of modern Arabic obtained	[[76, 79]]	[[59, 74]]	['ATB']	['Arabic Treebank']
1859	was supported in part by JSPS Research Fellowships for Young Scientists and in part by CREST, JST (Japan Science and Technology Agency). 	[[94, 97], [25, 29], [87, 92]]	[[99, 127]]	['JST', 'JSPS', 'CREST']	['Japan Science and Technology']
1860	which predicts the aligned source positions for every target word, and (c) the Positional Unknown (PosUnk) ?	[[99, 105]]	[[79, 97]]	['PosUnk']	['Positional Unknown']
1861	semantic F1 of 85.63 for English.  Time Expression Identification (TEI) and Normalization (TEN): We use the time module	[[67, 70]]	[[35, 65]]	['TEI']	['Time Expression Identification']
1862	mostly context-free, with some context-sensit ive and  some transformational  rules, written in a modif ied  Backus Normal Form (BNF). Each rule contains the 	[[129, 132]]	[[109, 127]]	['BNF']	['Backus Normal Form']
1863	The  motivation for this work is presented in section 4. Unsupervised Morphology Learner (UML)  framework is presented in section 5.	[[90, 93]]	[[57, 88]]	['UML']	['Unsupervised Morphology Learner']
1864	called D2S. D2S has been used as the foundation of a number of language-generating systems, including GOALGETTER, a system that generates soccer reports in Dutch.1 D2S consists of two modules: (1) a language generation module (LGM) and (2) a speech generation module (SGM) which turns the generated text into a speech signal.	[[227, 230], [12, 15], [7, 10], [164, 167], [268, 271]]	[[199, 225], [242, 266]]	['LGM', 'D2S', 'D2S', 'D2S', 'SGM']	['language generation module', 'speech generation module']
1865	assignment for each annotator. We then performed an analysis of variance (ANOVA) on the outcomes of our experiment.	[[74, 79]]	[[52, 72]]	['ANOVA']	['analysis of variance']
1866	 We split annotated data into two parts: the BLOB (Binary Large OBject) and the XML annotations that refer to specific regions of the BLOB.	[[45, 49], [80, 83], [134, 138]]	[[51, 70]]	['BLOB', 'XML', 'BLOB']	['Binary Large OBject']
1867	5.1 Overall Results Table 4 shows the parsing results for the StateSplit (SP) PCFG, the Head-Driven (HD) PCFG and the Relational-Realizational (RR) PCFG	[[74, 76], [78, 82], [101, 103], [105, 109], [144, 146], [148, 152]]	[[67, 72], [88, 99], [118, 142]]	['SP', 'PCFG', 'HD', 'PCFG', 'RR', 'PCFG']	['Split', 'Head-Driven', 'Relational-Realizational']
1868	amples in 3.2).  In section 4, we describe the  specification of Korean TimeML (KTimeML). 	[[80, 87]]	[[65, 78]]	['KTimeML']	['Korean TimeML']
1869	BlogSum-generated summary content using ROUGE and compared the results with the original candidate list (OList). The t-test re-	[[105, 110], [40, 45]]	[[80, 103]]	['OList', 'ROUGE']	['original candidate list']
1870	(domain specific) region. The upper region of the on-  tology is called the Ontology Base (OB) and contains  approximately 400 items that represent generalizations 	[[91, 93]]	[[76, 89]]	['OB']	['Ontology Base']
1871	this results in minimum expected word error rate (WER) hypothesis (Mangu et al, 2000) or equivalently minimum Bayes risk (MBR) under WER with uniform target sentence posterior distribution (Sim	[[122, 125]]	[[102, 120]]	['MBR']	['minimum Bayes risk']
1872	We use the publicly available runs of the two best systems from the CoNLL 2003 shared task, namely FLORIAN (Florian et al., 	[[99, 106], [68, 73]]	[[108, 115]]	['FLORIAN', 'CoNLL']	['Florian']
1873	3. Maximization of 1)arameters, A of at:tire fea-  tures 1)y I IS(hnproved Iterative Sealing) algo-  rithm.	[[63, 65]]	[[75, 92]]	['IS']	['Iterative Sealing']
1874	In  Proceedings of the 16th International Conference  on World Wide Web (WWW), pages 697-706. 	[[73, 76]]	[[57, 71]]	['WWW']	['World Wide Web']
1875	 1  0  20  40  60  80  100  120  140 information density (ID)Fisher information (FIR)query-by-committee (SVE)random Sig+Reply	[[58, 60], [81, 84], [105, 108]]	[[37, 56], [61, 67]]	['ID', 'FIR', 'SVE']	['information density', 'Fisher']
1876	pointing and lacks systematic evaluation.  This paper employs a label propagation (LP)  algorithm for global learning of NP anaphoricity.	[[83, 85], [121, 123]]	[[64, 81]]	['LP', 'NP']	['label propagation']
1877	1998) as the reference. In Chinese FrameNet, the predicates, called lexical units (LU), evoke frames which roughly correspond to different	[[83, 85]]	[[68, 81]]	['LU']	['lexical units']
1878	see chapter 4.3.  WIV(1): Weighted Identity Value (with the weight 1):  see chapter 2.2.	[[18, 21]]	[[26, 49]]	['WIV']	['Weighted Identity Value']
1879	pick PRON up?, where PRON is the part of speech (POS) tag for pronouns.	[[49, 52], [21, 25], [5, 9]]	[[33, 47]]	['POS', 'PRON', 'PRON']	['part of speech']
1880	tor machines: learning with many relevant features. In European Conference on Machine Learning (ECML). 	[[96, 100]]	[[55, 94]]	['ECML']	['European Conference on Machine Learning']
1881	This paper proposes a method of sentence extraction based on Support Vector Machines (SVMs). To	[[86, 90]]	[[61, 84]]	['SVMs']	['Support Vector Machines']
1882	for candidate summary sentence selection  by standard page rank algorithms used in  Information Retrieval (IR). As Bengali is 	[[107, 109]]	[[84, 105]]	['IR']	['Information Retrieval']
1883	ous word in a given context. As a fundamental task in natural language processing (NLP), WSD can benefit applications such as machine transla-	[[83, 86], [89, 92]]	[[54, 81]]	['NLP', 'WSD']	['natural language processing']
1884	or database .  Superficially, DEFT resembles a Natural language Understanding (NLUI) system ; however, there are key differences .	[[79, 83]]	[[47, 77]]	['NLUI']	['Natural language Understanding']
1885	J08b 97.74 93.37 N07 97.83 93.32 SF = segmentation F-score; JF = joint segmentation and POS-tagging F-score. 	[[33, 35], [60, 62], [88, 91]]	[[38, 52], [65, 70]]	['SF', 'JF', 'POS']	['segmentation F', 'joint']
1886	each new domain and scenario, as discussed in the next section.  The lexical analysis module (LexAn) is responsible for splitting the document into sentences, and the sentences into tokens.	[[94, 99]]	[[69, 85]]	['LexAn']	['lexical analysis']
1887	ing different training methods. The effects of discriminative training (CRF) and extended feature sets (lower section) are more than additive.	[[72, 75]]	[[50, 70]]	['CRF']	['criminative training']
1888	WordNet Domains (Magnini and Cavagli a`, 2000).  Conceptual Density (CD) is a measure of the correlation among the sense of a given word and its	[[69, 71]]	[[49, 67]]	['CD']	['Conceptual Density']
1889	Chinese Semantic Dictionary (CSD) for  Chinese-English machine translation, the  Chinese Concept Dictionary (CCD) for  cross-language text processing, the multi-level 	[[109, 112], [29, 32]]	[[81, 107], [0, 27]]	['CCD', 'CSD']	['Chinese Concept Dictionary', 'Chinese Semantic Dictionary']
1890	tagging, lemmatization, etc.). For corpus query, we employ the Corpus Query Processor (CQP) (CWB; Evert, 2004) which works on the basis of	[[87, 90]]	[[63, 85]]	['CQP']	['Corpus Query Processor']
1891	partially completed subproof or function of the system. The implementation f this  was the IPSIM (Interruptible Prolog SIMulator) theorem prover, which can maintain  a set of partially completed proofs and jump to the appropriate one as dialog pro- 	[[91, 96]]	[[98, 128]]	['IPSIM']	['Interruptible Prolog SIMulator']
1892	 Introduction  The DARPA ATIS Spoken Language System (SLS) task  represents ignificant new challenges for speech and natural 	[[54, 57], [19, 24], [25, 29]]	[[30, 52]]	['SLS', 'DARPA', 'ATIS']	['Spoken Language System']
1893	applied this formula to a vocabulary of single terms.  Subiect Field Code (SFC). This system applies a 	[[75, 78]]	[[55, 73]]	['SFC']	['Subiect Field Code']
1894	of Electrical and Computer Engineering Pohang University of Science and Technology (POSTECH) Advanced Information Technology Research Center (AITrc) San 31, Hyoja-Dong, Pohang, Republic of Korea, 790-784	[[142, 147], [84, 91]]	[[93, 140], [39, 82]]	['AITrc', 'POSTECH']	['Advanced Information Technology Research Center', 'Pohang University of Science and Technology']
1895	 Another syntactic phenomena crucial to the parser is known as the complex NP  Constraint (CNPC) (Radford 1981); i.e., no transformation rule can move any element  out of a complex NP, where a complex NP (CNP) is an NP containing a relative clause.	[[91, 95], [181, 183], [201, 203], [205, 208], [216, 218], [75, 77]]	[[79, 89]]	['CNPC', 'NP', 'NP', 'CNP', 'NP', 'NP']	['Constraint']
1896	otherwise as uniform as possible (Berger et al, 1996). maximum entropy model (MaxEnt) is known to easily combine diverse features and	[[78, 84]]	[[55, 70]]	['MaxEnt']	['maximum entropy']
1897	al., 2007) use the document-level topics extracted with Latent Dirichlet Allocation (LDA) as indicators of meanings for word sense disambigua-	[[85, 88]]	[[56, 83]]	['LDA']	['Latent Dirichlet Allocation']
1898	n?5WZWZ7V?Zo+Y#?ZWA<E  Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing (EMNLP), pages 1216?1224, October 25-29, 2014, Doha, Qatar.	[[113, 118]]	[[63, 111]]	['EMNLP']	['Empirical Methods in Natural Language Processing']
1899	In this paper, we propose  methods to detect and correct WOEs in Chinese sentences. Conditional random fields (CRFs)  based WOEs detection models identify the sentence segments containing WOEs.	[[111, 115], [57, 61], [124, 128], [188, 192]]	[[84, 109]]	['CRFs', 'WOEs', 'WOEs', 'WOEs']	['Conditional random fields']
1900	 ? The Match Rate(MR): The match rate is the match number normalized	[[18, 20]]	[[7, 16]]	['MR']	['Match Rat']
1901	Abstract In this paper we present results from the METER (MEasuring TExt Reuse) project whose aim is to explore issues	[[51, 56]]	[[58, 78]]	['METER']	['MEasuring TExt Reuse']
1902	"less than linear is the sample size, m. We formalize  this as a variant of ""Set Cover"" problem which we call  ""Weighted Set Cover~(WSC), and prove the existence of  an approximation algorithm with a performance guar- "	[[131, 134]]	[[111, 129]]	['WSC']	['Weighted Set Cover']
1903	ping observed sequences to possible ground truth sequences.  We do not use the Character Error Rate (CER) metric, since for almost all NLP applications the unit of	[[101, 104], [135, 138]]	[[79, 99]]	['CER', 'NLP']	['Character Error Rate']
1904	3.3  Parameter  es t imat ion   In supervised lcarning~ the simpliest parameter  estimation is the maximum likelihood(ML) cs-  t imation(Duda et al, 1973) which lnaximizes 	[[118, 120]]	[[99, 116]]	['ML']	['maximum likelihoo']
1905	 1 Introduction Word Sense Disambiguation(WSD) is the process of assigning a meaning to a word based on the context	[[42, 45]]	[[16, 41]]	['WSD']	['Word Sense Disambiguation']
1906	NEDcost = EDcost/length (4) ? The Match Number(MN): The match number is the number of words	[[47, 49], [0, 7], [10, 16]]	[[34, 45]]	['MN', 'NEDcost', 'EDcost']	['Match Numbe']
1907	son to visit Udaipur.  Parse: September to March is [NP (np the  best season) [SBAR [S (dcP to visit Udaipur)]]] .	[[53, 55], [79, 83]]	[[57, 59]]	['NP', 'SBAR']	['np']
1908	stood statistical models?statistical dependency parsers, probabilistic context-free grammars (PCFGs), and word translation models (TMs)?can be effectively combined into a unified framework that jointly searches for the best	[[131, 134], [94, 99]]	[[111, 129], [57, 92]]	['TMs', 'PCFGs']	['translation models', 'probabilistic context-free grammars']
1909	A workaround is to restrict the possible tag candidates per position by using either morphological analyzers (MAs), dictionaries or heuristics (Hajic?,	[[110, 113]]	[[85, 108]]	['MAs']	['morphological analyzers']
