7815	Initial reports from the Netherlands suggested that infants born to mothers with PCDD, PCDF, and PCB concentrations on the higher side of the population range had higher plasma TSH levels [37,38].	[[97, 100], [81, 85], [87, 91]]	[]	['PCB', 'PCDD', 'PCDF']	[]	PMC2488197.nxml
7816	Levels of 22 individual PCDD, PCDF, and PCB congeners, measured in human milk samples, were within background levels and correlated with higher infant plasma TSH levels measured in the second week and third month after birth.	[[40, 43], [24, 28], [30, 34]]	[]	['PCB', 'PCDD', 'PCDF']	[]	PMC2488197.nxml
7817	[38] performed thyroid function tests in 38 breast-fed infants at birth and at 1 and 11 wk of age and found that infants breast-fed with milk containing TEQ levels above the median of the study group had higher mean plasma TSH at 11 wk of age, relative to infants below the TEQ median, while TSH levels were not different between the two groups at birth and 1 wk after birth..	[[153, 156], [274, 277]]	[]	['TEQ', 'TEQ']	[]	PMC2488197.nxml
7818	The largest of these studies, which was conducted in Japan, showed no association of serum TSH, total T4, total T3, and free T4, measured on 337 breast-fed children at 1 y of age, with breast milk TEQ background levels from 41 PCDD, PCDF, and PCB congeners measured in maternal breast milk 30 d after birth [40].	[[243, 246], [227, 231], [233, 237], [197, 200]]	[]	['PCB', 'PCDD', 'PCDF', 'TEQ']	[]	PMC2488197.nxml
7819	More recently, a study conducted on a sample of 118 children from the general population of central Taiwan found in female newborns, but not in males, a negative correlation between cord b-TSH levels and TEQ levels from 17 PCDDs and PCDFs, and 12 PCBs measured in placental tissue [43].	[[187, 192], [247, 250], [223, 227], [233, 237], [204, 207]]	[]	['b-TSH', 'PCB', 'PCDD', 'PCDF', 'TEQ']	[]	PMC2488197.nxml
7820	Several studies have investigated the association of dioxin-like and nondioxin-like PCBs on neonatal thyroid function [45–49], reporting associations of either the sum of PCBs or individual congeners with decreased free T4 [45,46], and increased TSH [47,48], though between-study consistency was limited.	[[84, 87], [171, 174]]	[]	['PCB', 'PCB']	[]	PMC2488197.nxml
7821	Discrepancies among studies may reflect random variability in investigations with relatively small sample size, likely to have insufficient statistical power to detect potentially subtle effects from low dioxin and PCB levels [2].	[[215, 218]]	[]	['PCB']	[]	PMC2488197.nxml
7822	Because b-TSH levels were measured 72 h after birth in our study, mother–child dioxin transfer through colostrum [50] might have contributed to the correlation in our study between dioxin and b-TSH levels.	[[8, 13], [192, 197]]	[]	['b-TSH', 'b-TSH']	[]	PMC2488197.nxml
7823	Because we did not have information on breast-feeding before b-TSH measurement, the relative contribution of dioxins from colostrum could not be assessed in our study..	[[61, 66]]	[]	['b-TSH']	[]	PMC2488197.nxml
7824	In all our analyses, we adjusted for potential determinants of b-TSH or TCDD levels, including gender, birth weight, birth order of the newborn, maternal age at delivery, hospital, and type of delivery.	[[63, 68], [72, 76]]	[]	['b-TSH', 'TCDD']	[]	PMC2488197.nxml
7825	Information on other determinants of neonatal b-TSH levels, including maternal iodine intake, was not available.	[[46, 51]]	[]	['b-TSH']	[]	PMC2488197.nxml
7826	Our findings from the Seveso population indicate that maternal exposure to persistent environmental contaminants such as TCDD produces effects on neonatal thyroid function that may occur far apart in time from the initial exposure.	[[121, 125]]	[]	['TCDD']	[]	PMC2488197.nxml
7827	In the absence of effective prophylactic vaccines, increasing attention is being given to the use of microbicides and preventative antiretroviral (ARV) drugs.	[[147, 150]]	[[131, 145]]	['ARV']	['antiretroviral']	PMC2494562.nxml
7828	To prevent mucosal transmission of HIV, a microbicide/ARV should ideally act locally at and near the virus portal of entry.	[[54, 57]]	[]	['ARV']	[]	PMC2494562.nxml
7829	As part of an integrated rectal microbicide development programme, we have evaluated rectal application of the nucleotide reverse transcriptase (RT) inhibitor tenofovir (PMPA, 9-[(R)-2-(phosphonomethoxy) propyl] adenine monohydrate), a drug licensed for therapeutic use, for protective efficacy against rectal challenge with simian immunodeficiency virus (SIV) in a well-established and standardised macaque model..	[[356, 359], [145, 147]]	[[325, 354], [122, 143]]	['SIV', 'RT']	['simian immunodeficiency virus', 'reverse transcriptase']	PMC2494562.nxml
7830	Following intrarectal instillation of 20 median rectal infectious doses (MID50) of a noncloned, virulent stock of SIVmac251/32H, all animals were analysed for virus infection, by virus isolation from peripheral blood mononuclear cells (PBMC), quantitative proviral DNA load in PBMC, plasma viral RNA (vRNA) load by sensitive quantitative competitive (qc) RT-PCR, and presence of SIV-specific serum antibodies by ELISA.	[[379, 382], [236, 240], [277, 281], [355, 357], [301, 305]]	[[200, 234]]	['SIV', 'PBMC', 'PBMC', 'RT', 'vRNA']	['peripheral blood mononuclear cells']	PMC2494562.nxml
7831	Moreover, analysis of lymphoid tissues post mortem failed to reveal sequestration of SIV in the protected animals.	[[85, 88]]	[]	['SIV']	[]	PMC2494562.nxml
7832	Moreover, colorectal explants from non-SIV challenged tenofovir-treated macaques were resistant to infection ex vivo, whereas no inhibition was seen in explants from the small intestine.	[[39, 42]]	[]	['SIV']	[]	PMC2494562.nxml
7833	Intriguingly, in the absence of seroconversion, Gag-specific gamma interferon (IFN-γ)-secreting T cells were detected in the blood of four of seven protected animals tested, with frequencies ranging from 144 spot forming cells (SFC)/106 PBMC to 261 spot forming cells (SFC)/106 PBMC..	[[79, 84], [237, 241], [278, 282]]	[[61, 77]]	['IFN-γ', 'PBMC', 'PBMC']	['gamma interferon']	PMC2494562.nxml
7834	These results indicate that colorectal pretreatment with ARV drugs, such as tenofovir, has potential as a clinically relevant strategy for the prevention of HIV transmission.	[[57, 60]]	[]	['ARV']	[]	PMC2494562.nxml
7835	Martin Cranage and colleagues find that topical tenofovir gel can protect against rectal challenge with SIV in a macaque model, and can permit the induction of SIV-specific T cell responses..	[[104, 107], [160, 163]]	[]	['SIV', 'SIV']	[]	PMC2494562.nxml
7836	Tenofovir (an antiretroviral drug that counteracts HIV after it has entered human cells) given by mouth partly protects macaques against rectal infection with simian immunodeficiency virus (SIV; a virus that induces AIDS in monkeys and apes) so the researchers wanted to know whether this drug might be effective against rectal SIV infection if applied at the site where the virus enters the body..	[[190, 193], [328, 331]]	[[159, 188]]	['SIV', 'SIV']	['simian immunodeficiency virus']	PMC2494562.nxml
7837	To answer this question, the researchers rectally infected several macaques with SIV up to 2 h after rectal application of a gel containing tenofovir, after rectal application of a gel not containing the drug, or after no treatment.	[[81, 84]]	[]	['SIV']	[]	PMC2494562.nxml
7838	Most of the animals given the tenofovir gel before the viral challenge were partly or totally protected from SIV infection, whereas all the untreated animals and most of those treated with the placebo gel or with the drug-containing gel after the viral challenge became infected with SIV.	[[109, 112]]	[]	['SIV']	[]	PMC2494562.nxml
7839	The researchers also collected rectal and small intestine samples from tenofovir-treated macaques that had not been exposed to SIV and asked which samples were resistant to SIV infection in laboratory dishes.	[[127, 130], [173, 176]]	[]	['SIV', 'SIV']	[]	PMC2494562.nxml
7840	Finally, activated T cells that recognized an SIV protein were present in the blood of some of the animals that were protected from SIV infection by the tenofovir gel..	[[46, 49], [132, 135]]	[]	['SIV', 'SIV']	[]	PMC2494562.nxml
7841	It is difficult to estimate the prevalence of anal intercourse (AI) in the heterosexual population, but recent studies have indicated that it may be far more common than had been thought.	[[64, 66]]	[[46, 62]]	['AI']	['anal intercourse']	PMC2494562.nxml
7842	In a population-based study of 2,547 Northern Californian women aged 18–29 y, AI was reported in 21.7% of sexually active individuals [7].	[[78, 80]]	[]	['AI']	[]	PMC2494562.nxml
7843	Higher rates of AI have been described in women at particular risk of HIV infection through drug use, forced intercourse, and prostitution [8–11].	[[16, 18]]	[]	['AI']	[]	PMC2494562.nxml
7844	Moreover, many of these men who have sex with men are having unprotected AI irrespective of their HIV status [14].	[[73, 75]]	[]	['AI']	[]	PMC2494562.nxml
7845	In the absence of vaccines, increasing effort is being applied to the parallel approach of preventative microbicides/pre-exposure use of antiretrovirals (ARVs).	[[154, 157]]	[[137, 151]]	['ARV']	['antiretroviral']	PMC2494562.nxml
7846	To date preclinical studies of tenofovir in the macaque rectal challenge model using either simian immunodeficiency virus (SIV) or recombinant chimeric simian HIV (SHIV) have focussed on the use of the orally bio-available prodrug tenofovir disoproxil fumarate (TDF) [15,16].	[[123, 126]]	[[92, 121]]	['SIV']	['simian immunodeficiency virus']	PMC2494562.nxml
7847	A well-established macaque rectal challenge model using uncloned SIVmac251/32H; a virus that results in high cell-associated and plasma viral RNA (vRNA) loads shortly after a single application to naïve macaques [17–20] was used for this study.	[[147, 151]]	[]	['vRNA']	[]	PMC2494562.nxml
7848	None of the animals had been used previously for experimental procedures and all animals were shown to be SIV negative (by virus isolation [VI], PCR, and serology) before entering the experiment.	[[106, 109]]	[]	['SIV']	[]	PMC2494562.nxml
7849	At 1, 2, 6, 12, 16, and 20 wk postchallenge macaques were bled to provide 15 ml of heparinised blood for VI and proviral DNA assay, 2 ml of EDTA blood for plasma vRNA load determination, and 2 ml of clotted blood for serum antibody analysis.	[[105, 107], [162, 166]]	[]	['VI', 'vRNA']	[]	PMC2494562.nxml
7850	Necropsies were performed on all the animals from which SIV had not been recovered and on two SIV-infected animals.	[[56, 59], [94, 97]]	[]	['SIV', 'SIV']	[]	PMC2494562.nxml
7851	Two other SIV-naïve rhesus macaques were used to obtain gut tissues for explant studies of tenofovir antiviral activity in vitro (see below).	[[10, 13]]	[]	['SIV']	[]	PMC2494562.nxml
7852	A further four SIV-naïve macaques were dosed with tenofovir gel as described above 3 h prior to necropsy, and gut tissues used for ex vivo analysis of intracellular drug concentration and viral inhibitory activity (Table 1)..	[[15, 18]]	[]	['SIV']	[]	PMC2494562.nxml
7853	At each time point of sampling, 2 × 106 peripheral blood mononuclear cells (PBMC) were cocultured with C8166 cells essentially as described previously [21].	[[76, 80]]	[[40, 74]]	['PBMC']	['peripheral blood mononuclear cells']	PMC2494562.nxml
7854	Virus growth was confirmed by immunofluorescent staining of acetone-methanol fixed cells for the detection of SIV antigens using a polyclonal antiserum from an SIV infected macaque.	[[110, 113], [160, 163]]	[]	['SIV', 'SIV']	[]	PMC2494562.nxml
7855	Plasma vRNA concentrations were determined by quantitative competitive (qc) real time reverse transcriptase (RT)-PCR with a cut-off sensitivity of 40 RNA equivalents/ml [22]..	[[109, 111], [7, 11]]	[[86, 107]]	['RT', 'vRNA']	['reverse transcriptase']	PMC2494562.nxml
7856	Levels of proviral SIV gag DNA were determined using a highly sensitive PCR assay.	[[19, 22]]	[]	['SIV']	[]	PMC2494562.nxml
7857	Quantitative SIV DNA levels were calculated using the Mx3000P software, expressed as copies of SIV DNA per 105 PBMC/mononuclear cells (MNC).	[[135, 138], [13, 16], [95, 98]]	[[116, 133]]	['MNC', 'SIV', 'SIV']	['mononuclear cells']	PMC2494562.nxml
7858	The absolute detection limit of the assay, as determined by Poisson statistics, was a single SIV DNA copy.	[[93, 96]]	[]	['SIV']	[]	PMC2494562.nxml
7859	Similar data were generated on DNA extracted from low-copy number SIV-infected cell preparations where the actual copy number per PCR reaction was determined to be 1.48 copies of SIV gag DNA.	[[66, 69], [179, 182]]	[]	['SIV', 'SIV']	[]	PMC2494562.nxml
7860	Each assay was controlled internally with a spiked DNA preparation and validated by detection of <three copies of SIV DNA..	[[114, 117]]	[]	['SIV']	[]	PMC2494562.nxml
7861	Freshly isolated tissue-derived MNC [25] and cryo-preserved PBMC were used in the analysis of T cell function.	[[32, 35], [60, 64]]	[]	['MNC', 'PBMC']	[]	PMC2494562.nxml
7862	The frequency of SIV specific T cells secreting gamma interferon (IFN-γ) was determined by ELISpot essentially as described previously [26] but using pools of SIVmac251/32H 15 mer peptides, made on the basis of epitope prediction: Gag pool (EVA7066.1–16); Nef pool 1 (EVA7067.1–16); Nef pool 2 (EVA7067.17–29); Tat pool (EVA7069.1–10); Rev pool (EVA7068.1–8).	[[66, 71], [17, 20]]	[[48, 64]]	['IFN-γ', 'SIV']	['gamma interferon']	PMC2494562.nxml
7863	The frequency of spot forming units (SFUs) was determined with a reader (AID).	[[37, 40]]	[[17, 34]]	['SFU']	['spot forming unit']	PMC2494562.nxml
7864	Background-subtracted frequencies of SIV-specific IFN-γ–secreting T cells above 50 SFU)/106 cells and at least twice the standard deviation of the control were considered as positive..	[[83, 86], [37, 40]]	[]	['SFU', 'SIV']	[]	PMC2494562.nxml
7865	Virological analysis over a 20-wk period after rectal challenge with 20 MID50 showed that four of six animals in group A (tenofovir 15 min before challenge) and two of three animals in group D (tenofovir 2 h before challenge) were protected from systemic infection on the basis of failure to (a) recover virus from PBMC, (b) to detect proviral DNA in PBMC, (c) to detect vRNA in plasma, and (d) to detect SIV-specific antibodies in serum.	[[405, 408], [315, 319], [351, 355], [371, 375]]	[]	['SIV', 'PBMC', 'PBMC', 'vRNA']	[]	PMC2494562.nxml
7866	All the naïve/not-dosed animals and three of four animals receiving placebo gel were infected and had high levels of circulating vRNA, and proviral DNA and virus was recoverable from the PBMC at all times of testing (Figure 2).	[[187, 191], [129, 133]]	[]	['PBMC', 'vRNA']	[]	PMC2494562.nxml
7867	Virus was recovered from the PBMCs of animal D43 only at weeks two and six corresponding to the only times that vRNA was detected in plasma.	[[29, 33], [112, 116]]	[]	['PBMC', 'vRNA']	[]	PMC2494562.nxml
7868	Interestingly, the proviral DNA load remained below 50 copies/105 PBMC and by week 20, the last point of sampling, had declined to just above the limit of detection.	[[66, 70]]	[]	['PBMC']	[]	PMC2494562.nxml
7869	The results of VI from PBMC are shown as + or − for each animal.	[[23, 27], [15, 17]]	[]	['PBMC', 'VI']	[]	PMC2494562.nxml
7870	The temporal profiles of plasma vRNA concentration (red dot) and frequency of PMBC-associated proviral DNA (blue triangle) are shown for each animal in the study..	[[32, 36]]	[]	['vRNA']	[]	PMC2494562.nxml
7871	In contrast, all of the animals in which virus was recovered at high frequency had some clinical signs and/or necropsy findings consistent with SIV infection, such as enlarged iliac, axillary and inguinal lymph nodes, and splenomegaly.	[[144, 147]]	[]	['SIV']	[]	PMC2494562.nxml
7872	To determine if virus was sequestered in tissue associated with the virus challenge, quantitative proviral PCR was used to examine MNC isolated from rectum and ileum, as well as iliac, inguinal, and mesenteric lymph nodes.	[[131, 134]]	[]	['MNC']	[]	PMC2494562.nxml
7873	In the apparently protected animals, there was no evidence of infection whereas in animal E81, a naïve challenged control, proviral loads of 26, 5, 130, 2,100, and 105 proviral DNA copies/105 MNC equivalents were detected in each tissue respectively..	[[192, 195]]	[]	['MNC']	[]	PMC2494562.nxml
7874	To determine if mucosal exposure to virus in the absence of overt infection had stimulated T cell immunity, SIV-specific IFN-γ ELISpot analysis was performed on PBMC from protected animals and one infected animal (E81) taken 20 wk after challenge.	[[121, 126], [108, 111], [161, 165]]	[]	['IFN-γ', 'SIV', 'PBMC']	[]	PMC2494562.nxml
7875	Four of seven protected animals had IFN-γ-secreting Gag-specific T cells at frequencies ranging from 144 to 261 SFU/106 cells, whereas the infected animal E81 had both Gag and Tat-specific circulating T cells (Figure 3A).	[[36, 41]]	[]	['IFN-γ']	[]	PMC2494562.nxml
7876	Interestingly, the presence of Gag-specific IFN-γ secreting T cells in animal D68 (pre-exposed to placebo gel) confirmed that challenge virus gained access to antigen presenting cells.	[[44, 49]]	[]	['IFN-γ']	[]	PMC2494562.nxml
7877	Interpretation of T cell reactivity in MNC from colorectal tissue was precluded by a very high spontaneous background; however, MNC from the small intestine of three of four protected animals contained SIV-specific IFN-γ-secreting T cells with broader antigen specificity (including specificity for nonstructural virus-encoded antigens) and in two of these cases no responses in PBMC (Figure 3B).	[[215, 220], [39, 42], [128, 131], [202, 205], [379, 383]]	[]	['IFN-γ', 'MNC', 'MNC', 'SIV', 'PBMC']	[]	PMC2494562.nxml
7878	Thus the local mucosal immune system may have been primed by SIV antigens produced de novo during drug-modulated abortive or limited infection.	[[61, 64]]	[]	['SIV']	[]	PMC2494562.nxml
7879	Despite evidence of T cell priming, none of the protected animals had detectable SIV-specific serum antibodies (Figure 3C)..	[[81, 84]]	[]	['SIV']	[]	PMC2494562.nxml
7880	(A) IFN-γ secreting T cell frequencies in PBMC from protected animals (D68–D14) compared to those in an SIV-infected animal (E81) measured 20 wk after virus exposure measured by ex vivo ELISpot.	[[4, 9], [104, 107], [42, 46]]	[]	['IFN-γ', 'SIV', 'PBMC']	[]	PMC2494562.nxml
7881	(B) SIV-specific IFN-γ secreting T cell frequencies in MNC isolated from ileum–jejunum tissue of four protected animals measured post mortem at 21 wk after virus challenge by ex vivo ELISpot..	[[17, 22], [55, 58], [4, 7]]	[]	['IFN-γ', 'MNC', 'SIV']	[]	PMC2494562.nxml
7882	(C) The group mean +/− standard deviation profile of anti-SIV Gag p27 binding antibody titres (measured by ELISA) from animals infected with SIV (○) and the individual profile for an SIV-infected macaque E81 (○), in which T cell ELISpot was analysed was compared with animals from which no virus was detected following challenge (▴)..	[[58, 61], [141, 144], [183, 186]]	[]	['SIV', 'SIV', 'SIV']	[]	PMC2494562.nxml
7883	The lowest concentration of plasma tenofovir associated with protection as defined by failure to isolate and/or detect virus in PBMC and plasma and lack of seroconversion, was 119.9 ng/ml (Table 5).	[[128, 132]]	[]	['PBMC']	[]	PMC2494562.nxml
7884	Using tissues from another group of SIV-naïve macaques (group F), first, we demonstrated that SIVmac251/32H replicated in this system and that replication was sensitive to addition of tenofovir in vitro (Figure 4A).	[[36, 39]]	[]	['SIV']	[]	PMC2494562.nxml
7885	Next, we investigated the replication kinetics in intestinal tissue explants taken from another four SIV naïve macaques that were given tenofovir gel in vivo 3 h prior to necropsy (group G).	[[101, 104]]	[]	['SIV']	[]	PMC2494562.nxml
7886	Virus replication was assayed by SIV Gag p27 production and mean values +/− standard deviations are shown for four replicates of each tissue..	[[33, 36]]	[]	['SIV']	[]	PMC2494562.nxml
7887	Mean percent inhibition of SIV Gag p27 production plus standard deviations are shown..	[[27, 30]]	[]	['SIV']	[]	PMC2494562.nxml
7888	The preclinical study reported here using the SIV-macaque challenge model, showing a statistically significant protective effect, strongly supports the notion that local application of an ARV agent can efficiently protect against subsequent intrarectal challenge with virus.	[[188, 191], [46, 49]]	[]	['ARV', 'SIV']	[]	PMC2494562.nxml
7889	Topical use of tenofovir prior to virus exposure also facilitated the priming of SIV-specific T cell responses in a proportion of macaques, opening up the possibility that this type of prophylaxis may be able to prime and/or boost immune responses elicited with experimental vaccines..	[[81, 84]]	[]	['SIV']	[]	PMC2494562.nxml
7890	Although this may have partial benefit, in the longer term, as shown in the SIV model, virus frequently escapes from immune control following the selection of variants mutated in T cell epitopes [35,36].	[[76, 79]]	[]	['SIV']	[]	PMC2494562.nxml
7891	The concept of using ARVs topically to prevent infection with HIV is gaining momentum and several clinical trials are currently in progress [37].	[[21, 24]]	[]	['ARV']	[]	PMC2494562.nxml
7892	The findings reported here showing protection from overt infection in six of nine macaques against rectal transmission of SIV after topical application of tenofovir gel, suggest that this approach has high potential for clinical translation.	[[122, 125]]	[]	['SIV']	[]	PMC2494562.nxml
7893	Although it is not possible to rule out that these effects were due to natural animal-to-animal variability, the VI profiles were highly atypical compared to those observed in our previous studies with this stock of virus [17,18].	[[113, 115]]	[]	['VI']	[]	PMC2494562.nxml
7894	If indeed the rate limiting step to 100% protective efficacy is local uptake of tenofovir, several possibilities require further investigation, including: is efficacy increased (a) at higher concentrations of administered tenofovir gel; (b) with larger volumes of administered gel; (c) with optimised gel formulations; (d) with combinations of ARTs having differing pharmacokinetics; (e) with prior washing to remove residual faecal matter? Thus, the quantification of plasma tenofovir following rectal administration could be used to inform the optimisation of rectal dosing in terms of concentration, volume, formulation, and timing to accelerate the progression of this approach to clinical trials..	[[345, 347]]	[]	['RT']	[]	PMC2494562.nxml
7895	Rectal administration of tenofovir gel may be less likely to select for RT escape mutants even when inadvertently used by HIV-infected individuals; however, this possibility requires further investigations to determine the cumulative concentration of drug entering the circulation.	[[72, 74]]	[]	['RT']	[]	PMC2494562.nxml
7896	Even though, following optimisation, rectal use of tenofovir alone may prove to be sufficient to confer protection, use in combination with other topical ARVs/microbicides may be advantageous.	[[154, 157]]	[]	['ARV']	[]	PMC2494562.nxml
7897	Furthermore, we have recently shown that drug combinations can protect colorectal explants against infection with rarely transmitted RT escape mutants (C.	[[133, 135]]	[]	['RT']	[]	PMC2494562.nxml
7898	At the doses used in the present study it is predicted that the protective effects will be confined to the rectal portal of entry; however, the high degree of protection against rectal challenge seen in the present study, including the absence of SIV detection by highly sensitive qPCR in regional lymph nodes was perhaps surprising given that virus may translocate rapidly in dendritic cells [38].	[[247, 250]]	[]	['SIV']	[]	PMC2494562.nxml
7899	Indeed, targeting an SIV vaccine preparation to the vicinity of these nodes has conferred significant protection from rectal challenge [39]..	[[21, 24]]	[]	['SIV']	[]	PMC2494562.nxml
7900	Thus, topical application of ARVs such as tenofovir following local viral challenge could be used to further investigate early virus trafficking in vivo, an area of study in which there is still a critical paucity of information..	[[29, 32]]	[]	['ARV']	[]	PMC2494562.nxml
7901	The priming of SIV-specific T cells detectable in the circulation in the absence of seroconversion is reminiscent of similar responses seen in so-called highly exposed, persistently seronegative individuals (reviewed in [42]).	[[15, 18]]	[]	['SIV']	[]	PMC2494562.nxml
7902	Indeed, transient early postexposure treatment of SIV-infected macaques with tenofovir has been associated with the stimulation of T cell responses, sometimes in the absence of SIV-specific serum binding antibodies [44].	[[50, 53], [177, 180]]	[]	['SIV', 'SIV']	[]	PMC2494562.nxml
7903	Indeed in the large intestine, spontaneous IFN-γ production was so high as to exclude analysis for antigen-specific cells, and although considerably lower in cells recovered from the small intestine, more work using cells recovered from SIV-naïve macaques is required to define a robust cut-off level for specific responses.	[[43, 48], [237, 240]]	[]	['IFN-γ', 'SIV']	[]	PMC2494562.nxml
7904	We have reported previously that single low dose exposure to SIV by the rectal route can induce T and B cell priming in the absence of overt infection and a serum antibody response [25].	[[61, 64]]	[]	['SIV']	[]	PMC2494562.nxml
7905	Firstly, the ARV-gel was delivered controllably under idealised conditions.	[[13, 16]]	[]	['ARV']	[]	PMC2494562.nxml
7906	For some users application of a rectal gel may be acceptable, for others, formulation of the ARV into a suppository may be more acceptable.	[[93, 96]]	[]	['ARV']	[]	PMC2494562.nxml
7907	Compatibility with other products that may be used before AI is a further consideration.	[[58, 60]]	[]	['AI']	[]	PMC2494562.nxml
7908	Fourthly, the predictive value of the SIV-macaque model requires further investigation.	[[38, 41]]	[]	['SIV']	[]	PMC2494562.nxml
7909	However, in the case of the recombinant replication deficient adenovirus vaccine (STEP trial), reduction in virus load was originally demonstrated following immunization with a construct expressing SIV Gag and challenge with simian HIV (SHIV)-89.6P [46].	[[198, 201]]	[]	['SIV']	[]	PMC2494562.nxml
7910	Although an enhanced effect was shown in a further study using adenovirus constructs expressing SIV Gag, Rev, Tat, and Nef, this approach was tested only in the more sensitive Mamu-A*01 macaques [49].	[[96, 99]]	[]	['SIV']	[]	PMC2494562.nxml
7911	Moreover, given the functional IFN-γ T cell responses induced, there may be potential for synergy between topical ARV/microbicide use and vaccination as a two-pronged strategy for preventing infection with HIV..	[[31, 36]]	[]	['IFN-γ']	[]	PMC2494562.nxml
7912	George's University of London [SGUL]) for serological analysis; Sharon Leach and Stuart Dowall (Centre for Emergency Preparedness and Response [CEPR]) for virus isolation and specimen dispatch; and Zara Fagrouch (Biomedical Primate Research Centre [BPRC]) for quantitative competitive (qc)-real time RT- PCR.	[[300, 302]]	[]	['RT']	[]	PMC2494562.nxml
7913	We are grateful to Neil Almond (National Institute for Biological Standards & Control [NIBSC]) for making laboratory facilities and training available; to Harvey Holmes and the staff of the Centralised Facility for AIDS Reagents, NIBSC, for SIV peptide pools and recombinantly expressed p27 antigen; and to Jim Turpin (NIH) for useful discussion.	[[241, 244]]	[]	['SIV']	[]	PMC2494562.nxml
7914	Funding: This work was supported by a National Institute of Allergy and Infectious Diseases National Institutes of Health (NIH) U19 award AI060614–01, the University of North Carolina (UNC) CFAR (AI 50410; AK and NR), and by the Sir Joseph Hotung Trust (MC and AC).	[[196, 198]]	[]	['AI']	[]	PMC2494562.nxml
7915	Traumatic brain injury (TBI) is a leading cause of death and disability.	[[24, 27]]	[]	['TBI']	[]	PMC2494563.nxml
7916	Prognostic models were developed in 8,509 patients with severe or moderate TBI, with cross-validation by omission of each of the 11 studies in turn.	[[75, 78]]	[]	['TBI']	[]	PMC2494563.nxml
7917	External validation was on 6,681 patients from the recent Medical Research Council Corticosteroid Randomisation after Significant Head Injury (MRC CRASH) trial.	[[147, 152]]	[]	['CRASH']	[]	PMC2494563.nxml
7918	We found that the strongest predictors of outcome were age, motor score, pupillary reactivity, and CT characteristics, including the presence of traumatic subarachnoid hemorrhage.	[[99, 101]]	[]	['CT']	[]	PMC2494563.nxml
7919	A prognostic model that combined age, motor score, and pupillary reactivity had an area under the receiver operating characteristic curve (AUC) between 0.66 and 0.84 at cross-validation.	[[139, 142]]	[[83, 137]]	['AUC']	['area under the receiver operating characteristic curve']	PMC2494563.nxml
7920	This performance could be improved (AUC increased by approximately 0.05) by considering CT characteristics, secondary insults (hypotension and hypoxia), and laboratory parameters (glucose and hemoglobin).	[[36, 39], [88, 90]]	[]	['AUC', 'CT']	[]	PMC2494563.nxml
7921	External validation confirmed that the discriminative ability of the model was adequate (AUC 0.80).	[[89, 92]]	[]	['AUC']	[]	PMC2494563.nxml
7922	Outcomes were systematically worse than predicted, but less so in 1,588 patients who were from high-income countries in the CRASH trial..	[[124, 129]]	[]	['CRASH']	[]	PMC2494563.nxml
7923	Prognostic models using baseline characteristics provide adequate discrimination between patients with good and poor 6 mo outcomes after TBI, especially if CT and laboratory findings are considered in addition to traditional predictors.	[[156, 158], [137, 140]]	[]	['CT', 'TBI']	[]	PMC2494563.nxml
7924	Traumatic brain injury (TBI) causes a large amount of morbidity and mortality worldwide.	[[24, 27]]	[]	['TBI']	[]	PMC2494563.nxml
7925	The burden of disease is much higher in the developing world, where the causes of TBI such as traffic accidents occur at higher rates and treatment may be less available..	[[82, 85]]	[]	['TBI']	[]	PMC2494563.nxml
7926	Given the resources required to treat TBI, a very useful research tool would be the ability to accurately predict on admission to hospital what the outcome of a given injury might be.	[[38, 41]]	[]	['TBI']	[]	PMC2494563.nxml
7927	The study presented here is one of a number of analyses done by the IMPACT research group over the past several years using a large database that includes data from eight randomized controlled trials and three observational studies conducted between 1984 and 1997.	[[72, 74], [68, 74]]	[]	['CT', 'IMPACT']	[]	PMC2494563.nxml
7928	They found that the strongest predictors of outcome were age, motor score, pupillary reactivity, and characteristics on the CT scan, including the presence of traumatic subarachnoid hemorrhage.	[[124, 126]]	[]	['CT']	[]	PMC2494563.nxml
7929	A better score could be obtained by adding CT characteristics, secondary problems (hypotension and hypoxia), and laboratory measurements of glucose and hemoglobin.	[[43, 45]]	[]	['CT']	[]	PMC2494563.nxml
7930	The scores were then tested to see how well they predicted outcome in a different group of patients—6,681 patients from the recent Medical Research Council Corticosteroid Randomisation after Significant Head Injury (MRC CRASH) trial..	[[220, 225]]	[]	['CRASH']	[]	PMC2494563.nxml
7931	In this paper the authors show that it is possible to produce prognostic models using characteristics collected on admission as part of routine care that can discriminate between patients with good and poor outcomes 6 mo after TBI, especially if the results from CT scans and laboratory findings are added to basic models.	[[263, 265], [227, 230]]	[]	['CT', 'TBI']	[]	PMC2494563.nxml
7932	This paper has to be considered together with other studies, especially the paper mentioned above, which was recently published in the BMJ (MRC CRASH Trial Collaborators [2008] Predicting outcome after traumatic brain injury: practical prognostic models based on large cohort of international patients.	[[144, 149]]	[]	['CRASH']	[]	PMC2494563.nxml
7933	The BMJ study presented a set of similar, but subtly different models, with specific focus on patients in developing countries; in that case, the patients in the CRASH trial were used to produce the models, and the patients in the IMPACT database were used to verify one variant of the models.	[[162, 167], [235, 237], [231, 237]]	[]	['CRASH', 'CT', 'IMPACT']	[]	PMC2494563.nxml
7934	The TBI Impact site provides a tool to calculate the scores described in this paper.	[[4, 7]]	[]	['TBI']	[]	PMC2494563.nxml
