ID	text	acronyms	long-forms	acronyms-text	long-forms-text
331	Hotline Bangladesh/Catholic Commission for Justice and Peace of Bangladesh (CJP), Bangladesh Child rights and education - provide legal aid and help for enhancing education facilities for sexually exploited children Cambodian Social Science Study Group (CSSSG),Cambodia Exploitation of child labour in the fishing industry of Battambang province	[[254, 259], [76, 79]]	[[216, 252], [28, 60]]	['CSSSG', 'CJP']	['Cambodian Social Science Study Group', 'Commission for Justice and Peace']
332	 12. The Working Group received additional relevant information from delegations, including with regard to the implementation of the Protocol on PRTRs in countries of South-Eastern Europe through a project supported by the Regional Environmental Centre for Central and Eastern Europe (REC-CEE). 	[[285, 292], [145, 150]]	[[223, 283]]	['REC-CEE', 'PRTRs']	['Regional Environmental Centre for Central and Eastern Europe']
333	After the signing of the Abuja peace agreement, some progress was made towards achieving peace in Liberia.  This progress has, however, suffered from setbacks since December 1995 following skirmishes involving the Economic Community of West African States (ECOWAS) monitoring group (ECOMOG) and some factions. 	[[257, 263], [283, 289]]	[[214, 232], [233, 255], [265, 281]]	['ECOWAS', 'ECOMOG']	['Economic Community', 'of West African States', 'monitoring group']
334	Botswana strongly condemns the coup, which further tarnishes the image of Africa.  We welcome the news that, through the mediation of the Economic Community of West African States(ECOWAS) and the African Union, the military in Guinea-Bissau has agreed to hand over power to a civilian interim administration until elections are held, in two years' time. 	[[180, 186]]	[[138, 179]]	['ECOWAS']	['Economic Community of West African States']
335	China Pakistan Taking note of the evaluation and recommendation of the Technology and Economic Assessment Panel and its Chemicals Technical Options Committee in respect of the essential-use nomination for chlorofluorocarbon-113 (CFC-113) for aerospace applications in the Russian Federation, Noting that the Russian Federation has presented the Chemical Technical Options Committee with the requested information and explanations regarding the current and future situation in relation to the use of CFC-113 in the aerospace industry,	[[229, 236], [499, 506]]	[[205, 227]]	['CFC-113', 'CFC-113']	['chlorofluorocarbon-113']
336	European Organization for the Exploitation of Meteorological Satellites (EUMETSAT) 2002-040B Meteosat 8 (Meteosat Second Generation 1 (MSG 1) until the end of commissioning) Kourou, 28 August 2002,	[[135, 140], [73, 81]]	[[105, 133], [0, 70]]	['MSG 1', 'EUMETSAT']	['Meteosat Second Generation 1', 'European Organization for the Exploitation of Meteorological Satellite']
337	Accountability frameworks require heavy initial investments of time, resources and staff, suggesting the suitability of a phased approach in their development and implementation.  Consistent coordination by the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), as a central hub responsive to the needs of the whole United Nations system, has been crucial to engaging stakeholders and supporting the effective communication and networking necessary to the success of the United Nations System-wide Action Plan on Gender Equality and the Empowerment of Women. 	[[283, 291]]	[[211, 281]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
338	A number of tools have been developed over the years to facilitate the capacity-building process.  These include the UNCTAD DMFAS software and the Commonwealth Secretariat Debt Recording and Management System (CS-DRMS) software. 	[[210, 217], [124, 129], [117, 123]]	[[147, 208]]	['CS-DRMS', 'DMFAS', 'UNCTAD']	['Commonwealth Secretariat Debt Recording and Management System']
339	1. In paragraph 23.13 For Dag Hammarskjöld Library and Knowledge-Sharing Centre (DHLink) read Dag Hammarskjöld Library 2.	[[81, 87]]	[[26, 64]]	['DHLink']	['Dag Hammarskjöld Library and Knowledge']
340	 New United Nations stamps Today, 18 November 1999, the United Nations Postal Admin-istration (UNPA) will issue a set of six commemorative stamps on the theme “Education - Keystone to the 21st Century”. The denominations of the new stamps will be 33 cents, 60 cents, F.s.	[[95, 99], [267, 270]]	[[56, 83]]	['UNPA', 'F.s']	['United Nations Postal Admin']
341	In his report of 6 January 1995, 1/ the Secretary-General informed the Council of the results and findings of his high-level mission to Liberia, which was headed by the Assistant Secretary-General for Political Affairs.  Following discussions with the various faction leaders to the conflict in Liberia and with regional heads of State and other government officials, the high-level mission recommended to the Secretary-General that there was the need to strengthen the Economic Community of West African States (ECOWAS) Monitoring Group (ECOMOG) in order to make it a more effective organization in fulfilling its role and responsibilities in the peace process and that the international community must be encouraged to extend adequate financial, logistics and equipment support to ECOMOG. 	[[513, 519], [539, 545], [783, 789]]	[[492, 511], [470, 491], [521, 537]]	['ECOWAS', 'ECOMOG', 'ECOMOG']	['West African States', 'Economic Community of', 'Monitoring Group']
342	"1 (212) 963-7709; e-mail section1d@un.org).]  UNU Lecture Series (II) - - Emerging thinking on global issues on ""Human rights: The second 60 years"" (organized by the United Nations University Office in New York (UNU-ONY)) From 3 to 4.30 p.m. in Conference Room 4."	[[212, 219], [46, 49], [237, 241]]	[[166, 210]]	['UNU-ONY', 'UNU', 'p.m.']	['United Nations University Office in New York']
343	K = heat conductivity of insulation layer [W·m-1·K-1] L = thickness of insulation layer [m] TPO = temperature of peroxide at relieving conditions [K] The start-to-discharge pressure of the emergency-relief device(s) shall be higher than that above specified and based on the results of the tests referred to in special provision TA2.	[[92, 95], [329, 333]]	[[4, 21], [58, 87], [98, 121]]	['TPO', 'TA2.']	['heat conductivity', 'thickness of insulation layer', 'temperature of peroxide']
344	The Secretary-General has received the following statement, which is being circulated in accordance with paragraphs 36 and 37 of Economic and Social Council resolution 1996/31.  In the past five years, reaching the indicators for Millennium Development Goal 3, promote gender equality and empower women, has been given greater priority with the launch of several significant efforts on behalf of donor countries and the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) to increase women's political participation. 	[[492, 500]]	[[420, 490]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
345	National food security is largely dependent on the work of rural women in the agricultural sector.  According to the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) in 2011, rural women produce approximately 50 per cent of the world's food. 	[[189, 197]]	[[117, 187]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
346	In this regard, recommendation 4 calls upon EHs to establish JBs dedicated to SMR issues in organizations where that function is not fulfilled.  Interviews with current and former field-based staff reveal two major findings: (i) a near universal sentiment that the interests of headquarters (HQ)-based staff are - intentionally or unintentionally - prioritized over the concerns of field-based staff; and (ii) a general lack of awareness among field-based staff, particularly national staff, of SRRs, that is of their rights and responsibilities as United Nations staff. 	[[292, 294], [44, 47], [78, 81], [495, 499]]	[[278, 290]]	['HQ', 'EHs', 'SMR', 'SRRs']	['headquarters']
347	 This initiative would be a high priority for Africa and its development partners in forthcoming years. Any successor arrangement to the United Nations New Agenda for the Development of Africa in the 1990s (UN-NADAF), though not in place at the time of this stocktaking exercise, could be expected to draw heavily on the NePAD initiative. 	[[207, 215], [321, 326]]	[[137, 192]]	['UN-NADAF', 'NePAD']	['United Nations New Agenda for the Development of Africa']
348	The high-level task force on the implementation of the right to development convened its third session in Geneva from 22 to 26 January 2007.  As requested by the Working Group, the mandate of the task force was to consider the criteria for periodic evaluation of global development partnerships - as identified in Millennium Development Goal 8 (MDG 8) - from the perspective of the right to development, with a view to operationalizing and progressively developing them, thus contributing to mainstreaming the right to development in the policies and operational activities of relevant actors at the national, regional and international levels, including multilateral financial, trade and development institutions (E/CN.4/2006/26, para. 77).	[[345, 350]]	[[314, 343]]	['MDG 8']	['Millennium Development Goal 8']
349	UNCTAD is requested to maintain and provide information free of charge to help users of the new HRD website expand their training capabilities.  The V-Net (Virtual Network) section of the website should be maintained and updated to provide the users of the network with operational and substantive information related to project execution on a restricted and secure basis. 	[[149, 154], [0, 6]]	[[156, 171]]	['V-Net', 'UNCTAD']	['Virtual Network']
350	 66. Following the development of a first digital trade document, under the United Nations Electronic Trade Documents (UNeDocs) project, a feasibility study for implementation in Serbia and Montenegro was begun. 	[[119, 126]]	[[76, 117]]	['UNeDocs']	['United Nations Electronic Trade Documents']
351	89 different nationalities in 2012 alone.  The Office of the United Nations High Commissioner for Human Rights (OHCHR) continued to provide technical assistance to Member States on the application of the rights-based approach to addressing human trafficking. 	[[112, 117]]	[[47, 110]]	['OHCHR']	['Office of the United Nations High Commissioner for Human Rights']
352	 65. We describe below the main components of the plan of action, which will be undertaken by the Ministry of Labour with the support of UNICEF and the International Programme on the Elimination of Child Labour (IPEC—ILO): (a) Analysis of the situation with regard to child labour in Nicaragua through diagnoses in the agricultural—export fields, together with special inspections of working conditions, health and safety specifically for working children; these inspections involve municipal bodies and authorities, departmental commissions on children, trade unions and producers;	[[212, 220], [137, 143]]	[[152, 210]]	['IPEC—ILO', 'UNICEF']	['International Programme on the Elimination of Child Labour']
353	Government cost-sharing Grand total Abbreviations: SPPD = support for policy and programme development; STS = support for technical services; TRAC = target for resource assignment from the core. 	[[51, 55], [104, 107], [142, 146]]	[[110, 140], [149, 193], [58, 102]]	['SPPD', 'STS', 'TRAC']	['support for technical services', 'target for resource assignment from the core', 'support for policy and programme development']
354	(h) Research on and development of space environment forecasting systems for predicting sun flares; (i) Research on and development of an airborne, two-frequency Doppler radar and a space-borne radar for the tropical rainfall measuring mission (TRMM) to observe global rainfall from outer space; (j) Experiments for the precise measurement of crustal movement and rotation of the Earth using the very long baseline interferometer (VLBI) and satellite laser ranging systems. 	[[431, 435], [245, 249]]	[[396, 429], [208, 243]]	['VLBI', 'TRMM']	['very long baseline interferometer', 'tropical rainfall measuring mission']
355	United Nations Economic and Social Commission for Asia and the Pacific Office of the High Representative for the Least Developed Countries, Landlocked Developing Countries and Small Island Developing States United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) United Nations Conference on Trade and Development	[[279, 287]]	[[207, 277]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
356	Moreover, because of some security considerations, it has unfortunately been the case that the United Nations, especially in the past year, has not been stationed in our country, but rather has been operating from the United Nations Office in Islamabad.  In spite of valuable services, rendered by the United Nations Office for the Coordination of Humanitarian Assistance to Afghanistan (UNOCHA) and the Office of the Secretary-General in Afghanistan and Pakistan (OSGAP), there seems to be a lack of adequate awareness and understanding of the reality of the situation in my country. 	[[388, 394], [465, 470]]	[[302, 386], [404, 463]]	['UNOCHA', 'OSGAP']	['United Nations Office for the Coordination of Humanitarian Assistance to Afghanistan', 'Office of the Secretary-General in Afghanistan and Pakistan']
357	ii.  While the Organization's aims and purposes remained the same, an amendment, approved by AIDS Information Switzerland's (AIS) General Assembly on 23 September 2004, reduced two kinds of membership to one with a fixed membership fee of CHF 50 per year. 	[[125, 128], [239, 242]]	[[93, 121]]	['AIS', 'CHF']	['AIDS Information Switzerland']
358	(h) United Nations Population Fund; (i) United Nations Office for Project Services; (j) United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women). 	[[160, 168]]	[[88, 158]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
359	Bringing abusive police officers to justice remained a difficult task due to the fact that in cases of conflicting statements between the alleged victim and the alleged perpetrator, police testimony usually yielded unquestioned credibility in the eyes of the prosecutor and sometimes also the courts.  AI recalled that the European Committee for the Prevention of Torture (CPT) expressed concerns in 2006 that complaints of police ill-treatment of suspects had been ignored by prosecutors or judges before whom the suspects had been brought shortly after apprehension. 	[[373, 376]]	[[332, 371]]	['CPT']	['Committee for the Prevention of Torture']
360	These five programme areas seek to foster internationally agreed upon principles to be applied to ensure the environmentally sound management of biotechnology, to engender public trust and confidence, to promote the development of sustainable applications of biotechnology and to establish appropriate enabling mechanisms to achieve those objectives.  Chapter 34 of Agenda 21 focuses on the transfer of environmentally sound technology (ESTs). 	[[437, 441]]	[[403, 435]]	['ESTs']	['environmentally sound technology']
361	Recalling further its resolution 58/315 of 1 July 2004, Recalling its resolution 58/261 A of 23 December 2003 on the financing of the Mission and its subsequent resolutions thereon, the latest of which was resolution 59/305 of 22 June 2005, Reaffirming the general principles underlying the financing of United Nations peacekeeping operations, as stated in General Assembly resolutions 1874 (SIV) of 27 June 1963, 3101 (XXVIII) of 11 December 1973 and 55/235 of 23 December 2000, Noting with appreciation that voluntary contributions have been made to the Mission,	[[392, 395]]	[]	['SIV']	[]
362	Ukraine hosted the workshop.  Germany and Netherlands provided experts (E+T). 	[[72, 75]]	[[63, 70]]	['E+T']	['experts']
363	Recently ILO expanded its anti-trafficking activities to a new programme on forced labour.  In February 2002, the Special Action Programme to Combat Forced Labour (SAP-FL), established under the 1998 Declaration on Fundamental Principles and Rights at Work and its Follow-up, became operational. 	[[164, 170], [9, 12]]	[[114, 162]]	['SAP-FL', 'ILO']	['Special Action Programme to Combat Forced Labour']
364	ECE(ITC): Follow-up to the Task Force on Road Traffic Accident Statistics (convened in 1998 by ECMT, Eurostat, ECE), 23 October 2000 ECE(ITC)/Eurostat: Working Party on Transport Statistics, 51st session, 24-26 October 2000 ECE(ITC)-ECMT-Eurostat: meetings of the Intersecretariat Working Group on Transport Statistics (IWG.Trans), held 2-3 times a year with rotation of hosts ECE(ICT): Working Party on Transport Statistics, 52nd session, 14-16 November 2001	[[320, 329], [0, 8], [133, 149], [95, 99], [101, 109], [111, 114], [224, 246], [377, 385]]	[[264, 318]]	['IWG.Trans', 'ECE(ITC)', 'ECE(ITC)/Eurosta', 'ECMT', 'Eurostat', 'ECE', 'ECE(ITC)-ECMT-Eurostat', 'ECE(ICT)']	['Intersecretariat Working Group on Transport Statistics']
365	δ = atomic nitrogen-to-carbon ratio of the mixture of fuel(s) being MC = molar mass of carbon MH = molar mass of hydrogen MO = molar mass of oxygen	[[94, 96], [122, 124], [68, 70]]	[[99, 121], [127, 147], [73, 93], [4, 67]]	['MH', 'MO', 'MC']	['molar mass of hydrogen', 'molar mass of oxygen', 'molar mass of carbon', 'atomic nitrogen-to-carbon ratio of the mixture of fuel(s) being']
366	 32. In conjunction with the awards ceremony, four parallel capacity-development workshops were held at which experts presented in the following areas: (a) transferring and adapting innovative practices for improved public service delivery in the least developed countries; (b) promoting collaborative e-governance through innovation and information and communications technologies; (c) fostering participation in the context of the post-2015 development agenda; and (d) transforming public service delivery to advance gender equality, in collaboration with the United Nations Entity on Gender Equality and the Empowerment of Women (UN-Women). 	[[633, 641]]	[[562, 631]]	['UN-Women']	['United Nations Entity on Gender Equality and the Empowerment of Women']
367	United Nations Bibliographic Information System (UNBISnet) In English: Thursday, 14 April 2011 United Nations Info Quest (UN-I-QUE) In English: Wednesday, 20 April 2011	[[122, 130], [49, 57]]	[[95, 120], [0, 47]]	['UN-I-QUE', 'UNBISnet']	['United Nations Info Quest', 'United Nations Bibliographic Information System']
368	"Customs pays `Cargonaut' a fee for use and maintenance of the community system.  The Single Window is based on co-operation with other enforcement agencies that resulted in the establishment of a so-called ""cargo clearance point""(CCP) in 1994. "	[[230, 233]]	[[207, 228]]	['CCP']	['cargo clearance point']
369	- Solids of classes 4.1, 4.2, 4.3, 5.1, 6.1, 8 and 9, packaging group III; - The following radioactive materials: (a) UN 2912 radioactive material, low specific activity (LSA-I), non fissile or fissile-excepted, (b) UN 2913 radioactive material, surface contaminated objects (SCO-I), non fissile or fissile-excepted;	[[171, 176], [118, 120], [216, 218], [276, 281]]	[[148, 169], [246, 274]]	['LSA-I', 'UN', 'UN', 'SCO-I']	['low specific activity', 'surface contaminated objects']
370	 45. As a result, UNIDO through its Regional Bureaux (RBs) and field network intends to make its services more accessible to partner country stakeholders, while contributing to ensure that UNIDO activities are well tailored to partner country needs and priorities. 	[[54, 57], [18, 23], [189, 194]]	[[36, 52]]	['RBs', 'UNIDO', 'UNIDO']	['Regional Bureaux']
371	Office of Information and Communications Technology Total regular budget a Technically adjusted for presentation to reflect the transfer of resources for the United Nations Office to the African Union from section 1 to section 3 and the transfer of library services from section 2 to sections 29E and 29F, as well as the biennial effect of General Assembly resolution 64/289 regarding the establishment of the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women). 	[[482, 490]]	[[410, 480]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
372	At its fourth meeting, the Expert Group was informed about the progress in the work on the dossier.  The Meteorological Synthesizing Centre East (MSC-E) of EMEP presented to the Expert Group its model approach to the evaluation of potential candidate POPs. 	[[146, 151], [251, 255], [156, 160]]	[[105, 144]]	['MSC-E', 'POPs', 'EMEP']	['Meteorological Synthesizing Centre East']
373	 191. The organizational improvement initiative on performance management has introduced the concept of results-based plans in the `One ERP' (Enterprise Resource Planning). 	[[136, 140]]	[[142, 170]]	"[""ERP'""]"	['Enterprise Resource Planning']
374	114. Measures taken in the interest of women migrant workers include the following A Memorandum of Understanding (MOU's) has been signed with Labour receiving countries to ensure the protection of and securing the rights of Sri Lankan workers particularly women workers. 	[[114, 119]]	[[85, 112]]	"[""MOU's""]"	['Memorandum of Understanding']
375	" 4.2.1.13.8 In the text under the first formula delete ""[-]"", amend "" TPO"" to read ""T"" (in the second formula), replace ""vessels ""with ""shells"" (twice) and amend: ""TPO = temperature of peroxide at relieving conditions"" to read ""T = temperature of substance at relieving conditions"""	[[164, 167], [70, 73]]	[[170, 193], [232, 256]]	['TPO', 'TPO']	['temperature of peroxide', 'temperature of substance']
376	FAO, in collaboration with the Economic Commission for Europe (ECE), UNEP, other international bodies and all member countries, carries out assessments of global forest resources.  The latest assessment -- Forest Resources Assessment 2000 (FRA2000) -- included data from a wide range of national land cover/land use surveys based on satellite remote sensing. 	[[240, 247], [63, 66], [69, 73], [0, 3]]	[[206, 238], [31, 61]]	['FRA2000', 'ECE', 'UNEP', 'FAO']	['Forest Resources Assessment 2000', 'Economic Commission for Europe']
377	 21. Singapore recalled its strong working ties with regional institutions, such as Partnerships in the Environmental Management for the Seas of East Asia (PEMSEA). 	[[156, 162]]	[[84, 154]]	['PEMSEA']	['Partnerships in the Environmental Management for the Seas of East Asia']
378	 18. The Intergovernmental Oceanographic Commission should be invited to request its Advisory Body of Experts on the Law of the Sea (ABE-LOS) to work, in close cooperation with the Division for Ocean Affairs and the Law of the Sea, Office of Legal Affairs, of the United Nations Secretariat, on the development of procedures under Part XIII of UNCLOS. 	[[133, 140], [344, 350]]	[[85, 131]]	['ABE-LOS', 'UNCLOS']	['Advisory Body of Experts on the Law of the Sea']
379	The scope of processes covered by the single window and the geographical scope of single windows is different in each country.  Note: OGAs = other government agencies. 	[[134, 138]]	[[141, 166]]	['OGAs']	['other government agencies']
380	INTRODUCTION 2. There were two main developments in the activities for assistance to Myanmar in 1996: (a) the HDI (1994-1996), which consisted of 15 projects, was completed and (b) preparations were completed and activities were initiated on the extension of the Human Development Initiative (HDI-E) - 10 projects were developed in strict conformity with Executive Board decision 96/1. 	[[293, 298], [110, 113]]	[[263, 291]]	['HDI-E', 'HDI']	['Human Development Initiative']
381	Notes: Abbreviations used in the table are defined in the notes to table 4 above.  In addition, PCC = Programme Coordinating Centre; PMRC = Programme Main Research Centre; PC = Programme Centre; CCE = Coordination Centre for Effects. 	[[96, 99], [133, 137], [195, 198], [172, 174]]	[[102, 131], [140, 170], [201, 232], [177, 193]]	['PCC', 'PMRC', 'CCE', 'PC']	['Programme Coordinating Centre', 'Programme Main Research Centre', 'Coordination Centre for Effects', 'Programme Centre']
382	 3. I wish to thank all Governments, intergovernmental organizations, non-governmental organizations, other entities, and staff of the Office of the United Nations High Commissioner for Human Rights (OHCHR) for their kind assistance, which is greatly appreciated. 	[[200, 205]]	[[135, 198]]	['OHCHR']	['Office of the United Nations High Commissioner for Human Rights']
383	TESTS Resistance to temperature changes Three new samples (lenses) shall be subjected to five cycles of temperature and humidity (RH = relative humidity) change in accordance with the following programme: 3 hours at 40°C + 2°C and 8595 per cent RH;	[[130, 132], [245, 247]]	[[135, 152]]	['RH', 'RH']	['relative humidity']
384	Together with women from all over the world, it participated in the Council session devoted to discussions on women in conflict and post-conflict zones and has become an active member of the Colombo Group to protect women's human rights in conflict and post-conflict contexts.  The organization became a member of the Central and South European Advisory Group to the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) in 2012, and since then has been active in exchanging information with representatives from other countries. 	[[439, 447]]	[[367, 437]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
385	United Arab Emirates Name of space object: Yahsat-1A (Y-1A) Date and territory or location of launch:	[[54, 58]]	[[43, 52]]	['Y-1A']	['Yahsat-1A']
386	If humidity is measured as a relative humidity RH%, the amount of water of an ideal gas xH2O [mol/mol] is calculated as follows: (A.7-4) RH% = relative humidity [per cent] pH2O = water vapour pressure at 100 per cent relative humidity at the location of relative humidity measurement, Tsat=Tamb [kPa]	[[137, 140], [172, 176], [285, 289], [296, 299], [47, 50], [88, 92], [94, 101]]	[[143, 160], [179, 283], [290, 294], [29, 46]]	['RH%', 'pH2O', 'Tsat', 'kPa', 'RH%', 'xH2O', 'mol/mol']	['relative humidity', 'water vapour pressure at 100 per cent relative humidity at the location of relative humidity measurement', 'Tamb', 'relative humidity']
387	(Signed) María Rubiales de Chamorro Annex Statement of the Central America-4 (CA-4) Presidents on Honduras The Central American Presidents Alvaro Colom Caballeros of Guatemala, Mauricio Funes Cartagena of El Salvador, Porfirio Lobo Sosa of Honduras and Daniel Ortega Saavedra of Nicaragua, inspired by the example of Francisco Morazán, met today, 22 May 2011, in Managua.	[[78, 82]]	[[59, 76]]	['CA-4']	['Central America-4']
388	B. Political parties and elections 9. There are three political parties in the Territory: the Democratic Party of the Virgin Islands (DPVI), which is the largest; the Independent Citizens Movement (ICM); and the Progressive Republican Party of the Virgin Islands (PRPVI). 	[[134, 138], [198, 201], [264, 269]]	[[94, 132], [167, 196], [212, 262]]	['DPVI', 'ICM', 'PRPVI']	['Democratic Party of the Virgin Islands', 'Independent Citizens Movement', 'Progressive Republican Party of the Virgin Islands']
389	"Thursday, 13 December 2012, from 10:00 to 13:00 and from 15:00 to 17:00, in Conference Room B (NLB).  Special events organized by the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) Stakeholders' Forum on ""Preventing and eliminating violence against women"""	[[206, 214], [95, 98]]	[[134, 204]]	['UN-Women', 'NLB']	['United Nations Entity for Gender Equality and the Empowerment of Women']
390	Children in armed conflict 69. The Committee welcomes the continuing implementation of the Comprehensive Programme for Children Involved in Armed Conflict (CP-CIAC), the work of the SA CAACD as well as the various initiatives to address the situation of children affected by armed conflict. 	[[156, 163], [185, 190], [182, 184]]	[[91, 154]]	['CP-CIAC', 'CAACD', 'SA']	['Comprehensive Programme for Children Involved in Armed Conflict']
391	Summary prepared by the UNCTAD secretariat 1. Members of the Global Network of Exim Banks and Development Finance Institutions (G-NEXID) meet annually to evaluate its performance during the preceding year, discuss issues and map out strategies aimed at furthering the cause of the Network in the coming year. 	[[128, 135], [24, 30]]	[[61, 126]]	['G-NEXID', 'UNCTAD']	['Global Network of Exim Banks and Development Finance Institutions']
392	Data type catalogues; Proposals, including draft recommendations for review and approval by the UN/CEFACT Plenary; Maintenance of recommendations/technical specifications, in liaison with ISO's Technical Committee 154 (TC154); UNECE Recommendation 1 (UN Layout Key), maintenance of the technical aspects;	[[219, 224], [96, 105], [188, 193], [227, 232], [251, 253]]	[[194, 217]]	"['TC154', 'UN/CEFACT', ""ISO's"", 'UNECE', 'UN']"	['Technical Committee 154']
393	UNEP/ FAO Regional (Gambia, Guinea, Guinea-Bissau, Mali, Mauritania, Niger, Senegal, Sierra Leone) Fouta Djallon Highlands Integrated Natural Resources Management Project (FDH-INRM) (Tranche 1 of 2 tranches) To conserve and sustainably use the international watershed and biodiversity of the Fouta Djallon highlands.	[[172, 180], [0, 4], [6, 9]]	[[99, 162]]	['FDH-INRM', 'UNEP', 'FAO']	['Fouta Djallon Highlands Integrated Natural Resources Management']
394	Parties in the Sudan 1. Justice and Equality Movement (JEM)a 2.	[[55, 58]]	[[24, 53]]	['JEM']	['Justice and Equality Movement']
395	It has been suggested by the authors that the exposure time might have been too short.  DNA synthesis in tubular segments was estimated by immunostaining with bromodeoxyuridine (BrdU). 	[[178, 182], [88, 91]]	[[159, 176]]	['BrdU', 'DNA']	['bromodeoxyuridine']
396	UNICEF Maurice Pate Award Summary The Executive Director recommends that, for 2000, the UNICEF Maurice Pate Award be presented to the Jamaican non-governmental organization Rural Family Support Organization (RuFamSo), and that the Executive Board approve an allocation of $25,000 from regular resources for this purpose. 	[[208, 215], [0, 6], [88, 94]]	[[173, 206]]	['RuFamSo', 'UNICEF', 'UNICEF']	['Rural Family Support Organization']
397	Renewable Energy Enterprise Development Regional (Djibouti, Eritrea, Ethiopia, Kenya, Tanzania, Uganda African Rift Geothermal Development Facility (ARGeo) Geothermal Energy Development Project in Europe and Central Asia and its Geothermal Energy Development Fund (GEO Fund)	[[149, 154], [265, 273]]	[[103, 138], [229, 263]]	['ARGeo', 'GEO Fund']	['African Rift Geothermal Development', 'Geothermal Energy Development Fund']
398	Consumption of ozone-depleting CFCs in ODP metric tons Proportion of total water resources used CA = country adjusted Proportion of births attended by skilled health personnel	[[96, 98], [31, 35], [39, 42]]	[[101, 117]]	['CA', 'CFCs', 'ODP']	['country adjusted']
399	During the general debate of the sixtieth session, we noted in this historic Hall that the United Nations and its offices and agencies did not have a permanent presence in many of the small island developing States of the Pacific.  In June 2006, it was announced that a coalition of the United Nations Development Programme (UNDP), United Nations Children's Fund (UNICEF) and United Nations Population Fund (UNFPA) would open a total of eight new offices in the Pacific island countries. 	[[325, 329], [364, 370], [408, 413]]	[[287, 323], [376, 406], [332, 362]]	['UNDP', 'UNICEF', 'UNFPA']	"['United Nations Development Programme', 'United Nations Population Fund', ""United Nations Children's Fund""]"
400	c See note 8.  United Nations Mission in Haiti (UNMIH)a Statement of income and expenditure and changes in reserves and fund balances for the period from 23 September 1993 to 31 July 1996 as at 30 June 2013	[[48, 53]]	[[15, 46]]	['UNMIH']	['United Nations Mission in Haiti']
401	Hg removal efficiencies increase with the proportion of ionic mercury.  High-dust SCR installations facilitate Hg(II) formation. Removal can be facilitated by having adequate halogens present in the flue gas.	[[114, 116], [82, 85], [0, 2]]	[[86, 110]]	['II', 'SCR', 'Hg']	['installations facilitate']
402	Democratic Republic of the Congo 51. In its resolution 1493 (2003) of 28 July 2003, the Security Council encouraged the United Nations Organization Mission in the Democratic Republic of the Congo (MONUC), in coordination with other United Nations agencies, donors and non-governmental organizations, to provide assistance, during the transition period, for the preparation and holding of elections, throughout the territory of the Democratic Republic of the Congo. 	[[197, 202]]	[[148, 195]]	['MONUC']	['Mission in the Democratic Republic of the Congo']
403	 5. The expert from Japan gave a presentation (GRSP-42-25) on the progress made by the flexible pedestrian legform impactor technical evaluation group (Flex-TEG). 	[[152, 160], [47, 57]]	[[87, 150]]	['Flex-TEG', 'GRSP-42-25']	['flexible pedestrian legform impactor technical evaluation group']
404	It contains commitments by UNHabitat programmes and partners to foster gender equality and the empowerment of women within the context of sustainable urban development.  It complements the United Nations system-wide policy on gender equality and empowerment of women: focusing on results and impact, which is monitored by the United Nations Entity for Gender Equality and the Empowerment of Women (UNWomen). 	[[398, 405], [27, 36]]	[[326, 396]]	['UNWomen', 'UNHabitat']	['United Nations Entity for Gender Equality and the Empowerment of Women']
405	The EW tools are being made available to inter-agency partners as well, to strengthen joint analysis and planning. .  The Emergency Preparedness Web (EPWeb) continued to provide a portal for WFP staff to quickly and easily access the information they need to prepare for a crisis. 	[[150, 155], [191, 194], [4, 6]]	[[122, 148]]	['EPWeb', 'WFP', 'EW']	['Emergency Preparedness Web']
